Participant (AnonID),QKset,QKRset,Mating,Baseline Dataset,Repeat order for Participant,Qamt,Kamt,SD,Factor Pair,Factor Pair Role,Outcome,Conclusion,Excl Basis,Difficulty,Skill Level,WritingType,QVariation,KVariation,Comparable,NeedOriginals,Comment,Limitation Count,L1_QClarity,L2_KClarity,L3_QQuantity,L4_KQuantity,L5_Insuff,L6_NotComp,L7_Unexp,L8_Distortion,IF-A_Abbrev,IF-B_Align,IF-C_Arrange,IF-D_BaselineRel,IF-E_ConnStrokes,IF-F_HeightRel,IF-G_TermStrokes,IF-H_Formation,IF-I_PenLifts,IF-J_PenPres,IF-L_Punc,IF-K_Rhythm,IF-M_Size,IF-N_Skill,IF-O_Slant,IF-P_Spacing,IF-Q_Symbol
AH57C7,QK555,QK555,N,Yes,0, QL, K1, S,,,NC,NoConc,,Diff,MedSkill,ConnectedCursive,LargeVar,LargeVar,SameText,,,3,Yes,Yes,No,Yes,No,No,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AH57C7,QK559,QK559-QK868,M,Yes,0, QL, K1, S,,,TP,Written,,Easy,MedSkill,Mixed,MedVar,MedVar,SameText,,,3,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
AH57C7,QK571,QK571-QK914,N,Yes,0, QL, K1, S,,,CN,ProbNot,Details,Easy,MedSkill,Mixed,MedVar,MedVar,SameText,No,,3,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AH57C7,QK573,QK573,N,Yes,0, QL, K1, D,,,CN,ProbNot,Mix,Easy,MedSkill,ConnectedCursive,LimitedVar,MedVar,CommonWords,No,,3,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AH57C7,QK577,QK577,N,Yes,0, QL, K5, S,,,CN,ProbNot,Details,Diff,MedSkill,DisconnPrint,MedVar,LargeVar,SameText,No,,3,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
AH57C7,QK588,QK588,N,Yes,0, QS, K1, S,QK432-QK588,QS-Kx-S,CN,ProbNot,Details,Med,LowSkill,DisconnPrint,LargeVar,LargeVar,SameText,No,,5,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
AH57C7,QK617,QK617,N,Yes,0, QL, K1, S,,,IA,ProbWritten,,Diff,HighSkill,DisconnPrint,MedVar,MedVar,SameText,No,,1,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
AH57C7,QK624,QK624,N,Yes,0, QS, K3, S,QK507-QK624,Qx-K3-S,CN,ProbNot,Details,VEasy,HighSkill,DisconnPrint,LimitedVar,LimitedVar,SameText,No,,3,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No
AH57C7,QK635,QK635,N,Yes,0, QL, K3, D,QK548-QK635,QL-K3-x,CN,ProbNot,Details,VDiff,MedSkill,DisconnPrint,MedVar,MedVar,CommonWords,No,,4,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No
AH57C7,QK637,QK637,N,Yes,0, QL, K3, D,QK637-QK668,Qx-K3-D,CN,ProbNot,Details,Easy,MedSkill,DisconnPrint,LargeVar,MedVar,CommonWords,No,,3,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
AH57C7,QK640,QK640-QK932,M,Yes,0, QL, K3, S,QK521-QK640,QL-K3-x,TP,Written,,Easy,HighSkill,ConnectedCursive,LimitedVar,LimitedVar,SameText,,,2,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AH57C7,QK655,QK655,N,Yes,0, QL, K3, S,,,CN,ProbNot,Mix,Med,MedSkill,Mixed,MedVar,LargeVar,SameText,No,,3,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AH57C7,QK658,QK658,M,Yes,0, QS, K1, D,QK658-QK904,QS-Kx-D,TP,Written,,VEasy,MedSkill,ConnectedCursive,LimitedVar,LimitedVar,CommonWords,,,2,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No
AH57C7,QK704,QK704,N,Yes,0, QL, K3, S,,,TN,NotWritten,Details,VEasy,MedSkill,DisconnPrint,MedVar,MedVar,SameText,,,2,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AH57C7,QK717,QK717,N,Yes,0, QL, K5, S,,,CN,ProbNot,Details,Med,MedSkill,Mixed,MedVar,MedVar,SameText,No,,2,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No
AH57C7,QK757,QK757,N,Yes,0, QS, K3, S,QK757-QK781,QS-K3-x,CN,ProbNot,Details,Easy,MedSkill,DisconnPrint,MedVar,MedVar,SameText,No,,1,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
AH57C7,QK766,QK766,M,Yes,0, QL, K3, S,,,TP,Written,,VEasy,MedSkill,ConnectedCursive,MedVar,MedVar,SameText,,,2,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
AH57C7,QK801,QK801,M,Yes,0, QL, K5, S,,,TP,Written,,Easy,HighSkill,DisconnPrint,MedVar,MedVar,SameText,,,2,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
AH57C7,QK807,QK807,M,Yes,0, QS, K1, S,QK806-QK807,QS-Kx-S,TP,Written,,Easy,MedSkill,DisconnPrint,MedVar,MedVar,SameText,,,2,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AH57C7,QK838,QK838,N,Yes,0, QA, K1, D,,,CN,ProbNot,Details,Med,MedSkill,ConnectedCursive,MedVar,MedVar,CommonCombo,No,,5,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No
AH57C7,QK862,QK862,N,Yes,0, QL, K1, D,QK748-QK862,QL-Kx-D,CN,ProbNot,Details,Diff,MedSkill,DisconnPrint,MedVar,LargeVar,CommonWords,No,,2,No,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AH57C7,QK873,QK873,M,Yes,0, QS, K5, D,QK873-QK874,QS-Kx-D,TP,Written,,Easy,LowSkill,ConnectedCursive,LargeVar,LargeVar,CommonWords,,,2,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AH57C7,QK891,QK891,M,Yes,0, QL, K5, S,,,TP,Written,,VEasy,MedSkill,DisconnPrint,LargeVar,LargeVar,SameText,,,2,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
AH57C7,QK901,QK901,M,Yes,0, QS, K3, S,QK900-QK901,QS-K3-x,TP,Written,,VEasy,MedSkill,DisconnPrint,MedVar,MedVar,SameText,,,1,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
AH57C7,QK908,QK908,M,Yes,0, QL, K5, D,,,TP,Written,,Easy,MedSkill,DisconnPrint,MedVar,MedVar,CommonWords,,,3,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No
AH64FC,QK652,QK327-QK652,M,Yes,1, QL, K1, S,,,CA,ProbWritten,,Med,MedSkill,ConnectedPrint,LimitedVar,LimitedVar,SameText,No,,2,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No
AH64FC,QK327,QK327-QK652,M,No,2, QL, K1, S,,,CA,ProbWritten,,Med,HighSkill,ConnectedPrint,MedVar,MedVar,CommonWords,No,,2,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
AH64FC,QK330,QK330,N,Yes,0, QL, K3, D,,,CN,ProbNot,Mix,Diff,HighSkill,DisconnPrint,MedVar,MedVar,CommonWords,No,,2,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No
AH64FC,QK333,QK333,M,Yes,0, QL, K1, S,,,TP,Written,,Easy,HighSkill,ConnectedPrint,LargeVar,LargeVar,SameText,,,0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AH64FC,QK334,QK334,N,Yes,0, QS, K1, D,QK334-QK347,QS-Kx-D,NC,NoConc,,Diff,LowSkill,DisconnPrint,LargeVar,LargeVar,CommonWords,,,2,No,No,Yes,No,No,No,Yes,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AH64FC,QK336,QK336,N,Yes,0, QL, K1, D,,,NC,NoConc,,Diff,HighSkill,ConnectedCursive,LimitedVar,LimitedVar,CommonWords,,,2,No,No,No,No,Yes,No,Yes,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AH64FC,QK686,QK342-QK686,N,Yes,1, QL, K3, S,,,TN,NotWritten,Mix,VEasy,HighSkill,DisconnPrint,MedVar,MedVar,SameText,,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
AH64FC,QK342,QK342-QK686,N,No,2, QL, K3, S,,,TN,NotWritten,Mix,Easy,HighSkill,DisconnPrint,MedVar,MedVar,SameText,,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
AH64FC,QK344,QK344,N,Yes,0, QS, K5, D,QK338-QK344,QS-Kx-D,CN,ProbNot,Mix,Diff,MedSkill,ConnectedPrint,MedVar,MedVar,CommonWords,No,,2,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
AH64FC,QK345,QK345,M,Yes,0, QL, K3, D,,,CA,ProbWritten,,Easy,LowSkill,ConnectedCursive,MedVar,MedVar,CommonWords,No,,2,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
AH64FC,QK771,QK351-QK771,M,Yes,1, QL, K1, S,,,TP,Written,,VEasy,HighSkill,DisconnPrint,MedVar,MedVar,SameText,,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
AH64FC,QK351,QK351-QK771,M,No,2, QL, K1, S,,,TP,Written,,VEasy,HighSkill,ConnectedPrint,MedVar,MedVar,SameText,,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
AH64FC,QK783,QK354-QK783,M,Yes,1, QL, K1, S,QK354-QK720,QL-Kx-S,FN,NotWritten,,VEasy,MedSkill,ConnectedPrint,MedVar,LargeVar,CommonWords,,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
AH64FC,QK354,QK354-QK783,M,No,2, QL, K1, S,QK354-QK783,QL-Kx-S,CA,ProbWritten,Mix,Med,LowSkill,ConnectedPrint,LargeVar,LargeVar,CommonWords,No,,2,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
AH64FC,QK359,QK359,M,Yes,0, QL, K3, D,QK359-QK360,Qx-K3-D,CA,ProbWritten,,Med,MedSkill,ConnectedCursive,MedVar,MedVar,CommonWords,No,,1,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
AH64FC,QK361,QK361,N,Yes,0, QL, K5, S,,,CN,ProbNot,Mix,Diff,MedSkill,ConnectedPrint,LargeVar,LargeVar,SameText,Yes,,1,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
AH64FC,QK363,QK363,N,Yes,0, QL, K3, D,,,CN,ProbNot,Mix,Med,HighSkill,DisconnPrint,LimitedVar,LimitedVar,CommonCombo,No,,2,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AH64FC,QK795,QK368-QK795,M,Yes,1, QL, K3, S,,,CA,ProbWritten,,Diff,HighSkill,DisconnPrint,MedVar,MedVar,SameText,Yes,,3,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
AH64FC,QK368,QK368-QK795,M,No,2, QL, K3, S,,,CA,ProbWritten,,Diff,HighSkill,DisconnPrint,MedVar,LargeVar,SameText,No,,1,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
AH64FC,QK378,QK378,N,Yes,0, QL, K5, D,,,CN,ProbNot,Mix,VEasy,LowSkill,DisconnPrint,MedVar,MedVar,CommonWords,No,,2,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
AH64FC,QK379,QK379,M,Yes,0, QL, K3, S,QK379-QK380,Qx-K3-S,TP,Written,,Med,MedSkill,ConnectedCursive,LargeVar,LargeVar,SameText,,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No
AH64FC,QK383,QK383,N,Yes,0, QL, K5, D,,,CN,ProbNot,Mix,Easy,MedSkill,DisconnPrint,MedVar,MedVar,CommonWords,No,,1,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No
AH64FC,QK386,QK386-QK530,N,Yes,1, QL, K3, S,,,NC,NoConc,,Diff,MedSkill,DisconnPrint,LimitedVar,LimitedVar,SameText,,,2,No,No,No,No,Yes,No,Yes,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AH64FC,QK530,QK386-QK530,N,No,2, QL, K3, S,,,CN,ProbNot,Mix,Med,MedSkill,DisconnPrint,LimitedVar,LimitedVar,SameText,No,,3,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No
AH64FC,QK387,QK387,M,Yes,0, QL, K1, D,,,CA,ProbWritten,,Med,MedSkill,ConnectedPrint,MedVar,MedVar,CommonWords,No,,2,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
AH64FC,QK394,QK394,N,Yes,0, QL, K5, D,,,CN,ProbNot,Mix,Easy,MedSkill,DisconnPrint,MedVar,LimitedVar,CommonWords,No," would request normal course of business writing to ascertain range of variation of known writer, and confirm no alternate writing styles exist",2,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
AH64FC,QK399,QK399,M,Yes,0, QL, K5, D,,,CA,ProbWritten,,Diff,HighSkill,Mixed,LargeVar,LargeVar,CommonWords,No,,2,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AH64FC,QK402,QK402,M,Yes,0, QS, K3, D,QK402-QK645,Qx-K3-D,CA,ProbWritten,,Med,MedSkill,DisconnPrint,MedVar,MedVar,CommonWords,No,,2,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No
AH64FC,QK407,QK407-QK607,N,Yes,1, QL, K1, S,,,CN,ProbNot,Mix,Med,HighSkill,ConnectedCursive,MedVar,LargeVar,CommonWords,Yes,,6,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No
AH64FC,QK607,QK407-QK607,N,No,2, QL, K1, S,,,NC,NoConc,,Diff,HighSkill,Mixed,MedVar,MedVar,CommonWords,," Too many styles of writing, possibly including opposite hand, to make a determination based on submission.",3,No,No,No,Yes,No,Yes,Yes,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AH64FC,QK409,QK409,N,Yes,0, QS, K3, S,QK409-QK634,Qx-K3-S,FP,Written,,Easy,HighSkill,DisconnPrint,MedVar,MedVar,SameText,,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
AH64FC,QK418,QK418,M,Yes,0, QL, K1, S,,,TP,Written,,VEasy,HighSkill,ConnectedPrint,MedVar,MedVar,SameText,,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
AH64FC,QK825,QK422-QK825,N,Yes,1, QL, K1, S,,,CN,ProbNot,,Easy,MedSkill,DisconnPrint,LimitedVar,LimitedVar,SameText,No,,3,Yes,Yes,No,No,Yes,No,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AH64FC,QK422,QK422-QK825,N,No,2, QL, K1, S,,,NC,NoConc,Mix,Diff,MedSkill,DisconnPrint,MedVar,MedVar,SameText,,,3,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AH64FC,QK427,QK427-QK657,N,Yes,1, QL, K1, S,,,IA,ProbWritten,,Med,MedSkill,ConnectedPrint,MedVar,MedVar,SameText,No, would request additional known writing written at a slower speed.,2,No,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AH64FC,QK657,QK427-QK657,N,No,2, QL, K1, S,,,NC,NoConc,,Diff,MedSkill,ConnectedPrint,LargeVar,LargeVar,SameText,," Would request course of business known writing, written at varying speeds and sizes.",2,No,No,No,Yes,No,No,Yes,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AH64FC,QK432,QK432,N,Yes,0, QS, K5, S,QK432-QK588,QS-Kx-S,CN,ProbNot,Mix,Med,LowSkill,DisconnPrint,LargeVar,LargeVar,CommonWords,No,,3,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
AH64FC,QK458,QK458,M,Yes,0, QL, K3, S,QK458-QK539,QL-K3-x,TP,Written,,Easy,MedSkill,ConnectedPrint,LargeVar,LargeVar,SameText,,,0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AH64FC,QK460,QK460,M,Yes,0, QS, K1, S,QK460-QK528,QS-Kx-S,CA,ProbWritten,,Med,LowSkill,DisconnPrint,LargeVar,LargeVar,SameText,No,,2,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No
AH64FC,QK465,QK465,N,Yes,0, QS, K1, S,QK373-QK465,QS-Kx-S,NC,NoConc,,Med,MedSkill,DisconnPrint,LimitedVar,LimitedVar,SameText,,,2,No,No,Yes,No,Yes,No,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AH64FC,QK477,QK477,M,Yes,0, QL, K3, S,,,TP,Written,,VEasy,MedSkill,DisconnPrint,MedVar,MedVar,SameText,,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No
AH64FC,QK479,QK479,N,Yes,0, QL, K5, D,,,CN,ProbNot,Mix,Med,MedSkill,DisconnPrint,MedVar,MedVar,CommonWords,No,,2,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No
AH64FC,QK507,QK507,N,Yes,0, QL, K3, S,QK507-QK624,Qx-K3-S,CN,ProbNot,Mix,Med,MedSkill,DisconnPrint,LimitedVar,LimitedVar,SameText,No,,3,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No
AH64FC,QK508,QK508,N,Yes,0, QL, K5, D,,,CN,ProbNot,Mix,Easy,MedSkill,DisconnPrint,MedVar,MedVar,CommonWords,No,,2,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No
AH64FC,QK511,QK511,M,Yes,0, QL, K3, D,,,NC,NoConc,,VDiff,LowSkill,ConnectedCursive,LimitedVar,LimitedVar,CommonWords,,,5,Yes,Yes,No,No,No,Yes,Yes,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AH64FC,QK518,QK518,M,Yes,0, QL, K5, D,,,CA,ProbWritten,,Med,HighSkill,ConnectedCursive,MedVar,MedVar,CommonWords,No,,1,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
AH64FC,QK521,QK521,M,Yes,0, QL, K3, D,QK521-QK640,QL-K3-x,IN,ProbNot,Mix,Easy,MedSkill,ConnectedCursive,MedVar,MedVar,CommonWords,No,,1,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
AH64FC,QK531,QK531,M,Yes,0, QS, K3, S,QK531-QK727,Qx-K3-S,CA,ProbWritten,,Med,MedSkill,DisconnPrint,MedVar,MedVar,SameText,No,,2,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
AH64FC,QK532,QK532,N,Yes,0, QL, K3, S,,,CN,ProbNot,Mix,Med,MedSkill,ConnectedCursive,MedVar,MedVar,SameText,No,,2,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
AH64FC,QK537,QK537,N,Yes,0, QL, K1, S,QK537-QK929,QL-Kx-S,TN,NotWritten,Mix,Med,MedSkill,DisconnPrint,LargeVar,LargeVar,SameText,,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No
AH64FC,QK540,QK540,M,Yes,0, QL, K3, D,,,CA,ProbWritten,,Med,MedSkill,ConnectedCursive,MedVar,MedVar,CommonWords,No,,2,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
AH64FC,QK548,QK548,N,Yes,0, QL, K3, S,QK548-QK635,QL-K3-x,NC,NoConc,,Diff,MedSkill,DisconnPrint,LimitedVar,LimitedVar,SameText,, would request course of business writing for additional comparisons to establish range of variation,3,No,No,No,No,Yes,Yes,Yes,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AH64FC,QK576,QK576-QK925,M,Yes,1, QL, K3, S,,,TP,Written,,Easy,MedSkill,ConnectedPrint,LargeVar,LargeVar,CommonWords,,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
AH64FC,QK925,QK576-QK925,M,No,2, QL, K3, S,,,TP,Written,,VEasy,MedSkill,ConnectedPrint,LargeVar,LargeVar,SameText,,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No
AH64FC,QK584,QK584,M,Yes,0, QL, K5, D,QK554-QK584,QL-Kx-D,TP,Written,,Easy,MedSkill,ConnectedPrint,MedVar,MedVar,CommonWords,,,0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AH64FC,QK606,QK606,M,Yes,0, QL, K1, D,,,CA,ProbWritten,,Med,HighSkill,ConnectedPrint,MedVar,MedVar,NoComp,No,,1,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AH64FC,QK621,QK621,N,Yes,0, QL, K3, S,,,CN,ProbNot,Mix,Med,LowSkill,DisconnPrint,MedVar,MedVar,SameText,No,,3,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No
AH64FC,QK631,QK631,N,Yes,0, QL, K3, S,,,CN,ProbNot,Mix,Easy,HighSkill,ConnectedCursive,MedVar,MedVar,SameText,No,,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
AH64FC,QK636,QK636,M,Yes,0, QL, K1, D,,,CA,ProbWritten,,Easy,HighSkill,ConnectedPrint,MedVar,MedVar,CommonWords,No,,3,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AH64FC,QK656,QK656,N,Yes,0, QL, K1, S,,,CN,ProbNot,Mix,Med,MedSkill,DisconnPrint,LimitedVar,LimitedVar,SameText,No,,2,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No
AH64FC,QK660,QK660,N,Yes,0, QL, K1, D,,,NC,NoConc,,Diff,MedSkill,ConnectedPrint,MedVar,MedVar,CommonWords,,,4,No,No,Yes,Yes,No,Yes,Yes,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AH64FC,QK665,QK665,N,Yes,0, QL, K3, D,QK665-QK791,Qx-K3-D,NC,NoConc,,VDiff,MedSkill,DisconnPrint,LimitedVar,LimitedVar,CommonWords,,,2,No,No,No,No,No,Yes,Yes,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AH64FC,QK668,QK668,N,Yes,0, QS, K3, D,QK637-QK668,Qx-K3-D,CN,ProbNot,Mix,Med,LowSkill,ConnectedPrint,LargeVar,LargeVar,CommonWords,No,,2,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AH64FC,QK681,QK681,M,Yes,0, QL, K5, S,,,TP,Written,,VEasy,MedSkill,DisconnPrint,MedVar,MedVar,SameText,,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
AH64FC,QK694,QK694,N,Yes,0, QL, K5, S,,,CN,ProbNot,Mix,Med,MedSkill,DisconnPrint,LimitedVar,LimitedVar,SameText,No,,1,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No
