AnonID,QKRset,QKset,Mating,RepeatOrder (AnonID),1_Value,Conclusion,Outcome,Design,Mold,Size,Wear,NumRACs,7_RACs,Difficulty,9_Software,Photos,12_Typical,13_Orientation,14_Comment,QualityLimit,QuantityAreaLimit,DistortionLimit,SubstrateLimit,QimageryLimit,KimageryLimit,KtransparenciesLimit,RACsLimit,RACclarityLimit,LimitCount
AF3225,QK036,QK036,Nonmated,0,1A_Value,NonAssn,N-NonAssn,SameDesign,SameMold,NoSize,Wear unsure,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,"The questioned impression is an overlaid impression with a second type of impression present in the toe area. †There are dissimilarities in wear, slight dissimilarities in size, and RAC's present in both the questioned impression and known item of evidence that do not correspond to one another.",QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF3225,QK041,QK041,Mated,0,1A_Value,Assn,M-Assn,SameDesign,SameMold,YesSize,Wear same,1,"0256,0200|",Easy,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,"Questioned impression contains two different pattern types, one of which has corresponding class characteristics and may contain at least one RAC in the upper lateral toe area.",QualityOK,QuantityAreaOK,DistortionOK,SubstrateLimit,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,1
AF3225,QK043-QK084,QK043,Nonmated,1st,1A_Value,Assn,N-Assn,SameDesign,SameMold,YesSize,Wear same,0,NULL,Easy,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,The known item of evidence and questioned impressions have RACs that do not correspond to one another. †,QualityOK,QuantityAreaOK,DistortionOK,SubstrateLimit,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,1
AF3225,QK043-QK084,QK084,Nonmated,2nd,1A_Value,NonAssn,N-NonAssn,SameDesign,SameMold,YesSize,Wear same,0,NULL,Easy,9B_ViewSW,PhotosUsed,12A_Typical,UNK_A,"RAC's located in both the Q and the K which did not correspond to one another, however due to the medium an exclusion was not made.",QualityOK,QuantityAreaLimit,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,1
AF3225,QK045-QK239,QK239,Mated,1st,1A_Value,ID,M-ID,SameDesign,SameMold,YesSize,Wear same,4,"0257,0967|0314,1045|0502,0806|0224,0547|",VEasy,9B_ViewSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateLimit,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,1
AF3225,QK045-QK239,QK045,Mated,2nd,1A_Value,ID,M-ID,SameDesign,SameMold,YesSize,Wear same,15,"0475,0116|0398,0081|0374,0236|0342,0256|0365,0336|0204,0346|0237,0320|0375,0292|0399,0306|0476,0218|0462,0161|0493,0815|0496,0830|0265,0967|0277,0828|",VEasy,9A_EnhanceSW,PhotosUsed,12A_Typical,UNK_A,Multiple corresponding RAC's present in both the Known shoes & Questioned Impression.,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF3225,QK054,QK054,Mated,0,1A_Value,Assn,M-Assn,SameDesign,SameMold,UnsureSize,Wear same,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,The questioned impression may not be a full impression as it appears to the top portion of the toe area is missing. †Insufficient detail for a more conclusive finding.,QualityOK,QuantityAreaOK,DistortionOK,SubstrateLimit,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,1
AF3225,QK057,QK057,Mated,0,1A_Value,Inc,Inc,SameDesign,SameMold,UnsureSize,Wear same,1,"0263,0214|",Moderate,9B_ViewSW,PhotosUsed,12A_Typical,UNK_A,"There appears to be a slight size difference between the questioned imp & known footwear; however, there is one RAC present in the forefoot. †",QualityLimit,QuantityAreaOK,DistortionLimit,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,2
AF3225,QK058,QK058,Nonmated,0,1A_Value,Excl,N-Excl,UnsureDesign,NULL,NULL,NULL,0,NULL,VEasy,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,Known shoe and Questioned impression have significant differences that do not correspond with one another.,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF3225,QK061,QK061,Mated,0,1A_Value,LimitedAssn,M-LimitedAssn,SameDesign,SameMold,YesSize,Wear unsure,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,180CCW,The questioned impression is of lower quality and it is difficult to see if the wear is consistent with that of the known item of evidence; impression is overlaid by another questioned impression. †,QualityOK,QuantityAreaOK,DistortionOK,SubstrateLimit,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,1
AF3225,QK067,QK067,Nonmated,0,1A_Value,Assn,N-Assn,SameDesign,SameMold,YesSize,Wear unsure,0,NULL,Easy,9B_ViewSW,PhotosUsed,12A_Typical,UNK_A,Low quality impression with similar class characteristics.,QualityLimit,QuantityAreaOK,DistortionLimit,SubstrateLimit,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,3
AF3225,QK069,QK069,Mated,0,1A_Value,HighAssn,M-HighAssn,SameDesign,SameMold,YesSize,Wear same,1,"0455,0096|",Easy,9B_ViewSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF3225,QK070,QK070,Mated,0,1A_Value,NonAssn,M-NonAssn,SameDesign,SameMold,UnsureSize,Wear unsure,0,NULL,Moderate,9B_ViewSW,PhotosUsed,12A_Typical,UNK_A,Questioned impression was larger than known footwear. †Because impression is on fabric it is unknown if the fabric could have bunched causing size distortion.,QualityOK,QuantityAreaOK,DistortionOK,SubstrateLimit,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,1
AF3225,QK080,QK080,Nonmated,0,1A_Value,Excl,N-Excl,SameDesign,SameMold,NoSize,Wear different,0,NULL,VEasy,9B_ViewSW,PhotosUsed,12A_Typical,UNK_A,The questioned impression is larger than the known shoes. †RAC's are present in the known shoes & the questioned impression that do not correspond.,QualityOK,QuantityAreaOK,DistortionOK,SubstrateLimit,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,1
AF3225,QK091,QK091,Nonmated,0,1A_Value,Excl,N-Excl,UnsureDesign,NULL,NULL,NULL,0,NULL,Moderate,9A_EnhanceSW,PhotosUsed,12A_Typical,180CCW,There are RAC's present in the Known shoes & Questioned impression that do not correspond to one another. †,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF3225,QK094,QK094,Nonmated,0,1A_Value,Excl,N-Excl,DiffDesign,NULL,NULL,NULL,0,NULL,Easy,9B_ViewSW,PhotosUsed,12A_Typical,UNK_A,Outsole size of the Known impression was larger than that of the Questioned impression. †RAC's present in both the K and Q did not correspond. †,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF3225,QK095,QK095,Nonmated,0,1A_Value,LimitedAssn,N-LimitedAssn,SameDesign,SameMold,YesSize,Wear different,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateLimit,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,1
AF3225,QK100,QK100,Mated,0,1A_Value,ID,M-ID,SameDesign,SameMold,YesSize,Wear same,9,"0561,0115|0415,0231|0442,0286|0549,0322|0515,0887|0348,1121|0341,1157|0314,1151|0298,1096|",Easy,9B_ViewSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateLimit,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,1
AF3225,QK105,QK105,Nonmated,0,1A_Value,LimitedAssn,N-LimitedAssn,SameDesign,UnsureMold,UnsureSize,Wear unsure,0,NULL,Difficult,9B_ViewSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaLimit,DistortionOK,SubstrateLimit,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,2
AF3225,QK112,QK112,Nonmated,0,1A_Value,Excl,N-Excl,UnsureDesign,NULL,NULL,NULL,0,NULL,Moderate,9B_ViewSW,PhotosUsed,12A_Typical,UNK_A,The Known footwear in this case has considerably more wear than that of the Questioned impression. †,QualityLimit,QuantityAreaOK,DistortionOK,SubstrateLimit,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,2
AF3225,QK114,QK114,Mated,0,1A_Value,HighAssn,M-HighAssn,SameDesign,SameMold,YesSize,Wear same,2,"0276,0589|0522,0219|",Easy,9B_ViewSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsLimit,RACclarityOK,1
AF3225,QK118,QK118,Nonmated,0,1A_Value,Excl,N-Excl,DiffDesign,NULL,NULL,NULL,0,NULL,VEasy,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF3225,QK120-QK197,QK120,Mated,1st,1A_Value,ID,M-ID,SameDesign,SameMold,YesSize,Wear same,7,"0592,0149|0612,0149|0567,0102|0551,0097|0390,0101|0375,0240|0306,0237|",Easy,9B_ViewSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF3225,QK120-QK197,QK197,Mated,2nd,1A_Value,ID,M-ID,SameDesign,SameMold,YesSize,Wear same,7,"0399,0101|0601,0161|0376,0240|0287,0230|0558,0107|0519,0084|0262,0321|",Easy,9B_ViewSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF3225,QK125,QK125,Mated,0,1A_Value,ID,M-ID,SameDesign,SameMold,YesSize,Wear same,6,"0295,0372|0274,0305|0298,0308|0551,0824|0478,0828|0553,0848|",Easy,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,Class characteristics and RACs in numerous areas present in both the questioned and known item of evidence.,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF3225,QK126,QK126,Nonmated,0,1A_Value,NonAssn,N-NonAssn,SameDesign,SameMold,YesSize,Wear same,0,NULL,Easy,9B_ViewSW,PhotosUsed,12A_Typical,UNK_A,"The K & Q impressions correspond in physical size; RAC's present in both the K & Q do not correspond, however I am not confident of those present to make an exclusion on these small RAC's. †",QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityLimit,1
AF3225,QK130-QK296,QK296,Nonmated,1st,1A_Value,Assn,N-Assn,SameDesign,SameMold,YesSize,Wear unsure,0,NULL,Easy,9B_ViewSW,PhotosUsed,12A_Typical,UNK_A,The linoleum that the Q impression was on created too much background noise. †Unable to locate RAC's or lack of RAC's due to the substrate.,QualityLimit,QuantityAreaOK,DistortionOK,SubstrateLimit,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,2
AF3225,QK130-QK296,QK130,Nonmated,2nd,1A_Value,Assn,N-Assn,SameDesign,SameMold,YesSize,Wear unsure,0,NULL,Moderate,9A_EnhanceSW,PhotosUsed,12A_Typical,UNK_A,The background/substrate interferes with the pattern in the Questioned Impression. †I could not locate corresponding RAC's or differences. †,QualityOK,QuantityAreaOK,DistortionOK,SubstrateLimit,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,1
AF3225,QK134,QK134,Mated,0,1A_Value,HighAssn,M-HighAssn,SameDesign,SameMold,YesSize,Wear same,2,"0313,0592|0543,0130|",Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF3225,QK136,QK136,Nonmated,0,1A_Value,Assn,N-Assn,SameDesign,SameMold,UnsureSize,Wear unsure,0,NULL,Moderate,9B_ViewSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityLimit,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,1
AF3225,QK140,QK140,Nonmated,0,1A_Value,Assn,N-Assn,UnsureDesign,NULL,NULL,NULL,0,NULL,Moderate,9B_ViewSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsLimit,RACclarityOK,1
AF3225,QK145,QK145,Mated,0,1A_Value,Assn,M-Assn,SameDesign,SameMold,YesSize,Wear same,0,NULL,Moderate,9A_EnhanceSW,PhotosUsed,12A_Typical,UNK_A,"Questioned impression is a wet residue impression with slipping present. Similar wear in heel, however clarity of Q prevents further definitive conclusion.",QualityLimit,QuantityAreaOK,DistortionLimit,SubstrateLimit,QimageryOK,KimageryOK,KtransOK,RACsLimit,RACclarityOK,4
AF3225,QK147,QK147,Mated,0,1A_Value,Assn,M-Assn,SameDesign,SameMold,YesSize,Wear unsure,0,NULL,Easy,9A_EnhanceSW,PhotosUsed,12A_Typical,UNK_A,Substrate interferes with impression. †Unknown if things that appear to be RAC's actually are or not. †,QualityLimit,QuantityAreaOK,DistortionOK,SubstrateLimit,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,2
AF3225,QK148,QK148,Nonmated,0,1A_Value,LimitedAssn,N-LimitedAssn,SameDesign,SameMold,UnsureSize,Wear unsure,0,NULL,Moderate,9B_ViewSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityLimit,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,1
AF3225,QK152,QK152,Nonmated,0,1A_Value,Excl,N-Excl,UnsureDesign,NULL,NULL,NULL,0,NULL,VEasy,9C_NoSW,noPhotos,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF3225,QK155,QK155,Mated,0,1A_Value,HighAssn,M-HighAssn,SameDesign,SameMold,NoSize,Wear same,2,"0303,0737|0351,0337|",Easy,9B_ViewSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityLimit,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsLimit,RACclarityOK,2
AF3225,QK158,QK158,Mated,0,1A_Value,Assn,M-Assn,SameDesign,SameMold,YesSize,Wear unsure,0,NULL,Moderate,9B_ViewSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionLimit,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,1
AF3225,QK159,QK159,Mated,0,1A_Value,HighAssn,M-HighAssn,SameDesign,SameMold,YesSize,Wear same,2,"0325,0556|0333,0909|",Moderate,9C_NoSW,PhotosUsed,12A_Typical,90CW,Questioned impression exhibited two areas with RACs corresponding to those located in the known item of evidence.,QualityOK,QuantityAreaOK,DistortionOK,SubstrateLimit,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,1
AF3225,QK162-QK247,QK162,Mated,1st,1A_Value,Assn,M-Assn,SameDesign,SameMold,YesSize,Wear same,0,NULL,Moderate,9B_ViewSW,PhotosUsed,12A_Typical,UNK_A,"Questioned and Known impressions have similar class characteristics. †Poss RAC's in Questioned impressions that I cannot find in Known, however due to the clarity of the impression I could not give a more conclusive answer.",QualityLimit,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,1
AF3225,QK162-QK247,QK247,Mated,2nd,1A_Value,NonAssn,M-NonAssn,SameDesign,SameMold,YesSize,Wear unsure,0,NULL,Moderate,9B_ViewSW,PhotosUsed,12A_Typical,22.5CCW,There are RACs present in the known footwear that cannot be found in the questioned impression. †The clarity of the questioned impression is lower quality.,QualityLimit,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,1
AF3225,QK163,QK163,Mated,0,1A_Value,HighAssn,M-HighAssn,SameDesign,SameMold,YesSize,Wear same,4,"0498,1034|0594,1042|0482,1118|0579,0962|",Easy,9B_ViewSW,PhotosUsed,12A_Typical,UNK_A,"The extreme wear in the heel is consistent between the known shoe & questioned impression, in addition to RAC's in that area, however the clarity of the impression does is not good enough for me to ID the impression.",QualityLimit,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,1
AF3225,QK166,QK166,Nonmated,0,1A_Value,Excl,N-Excl,SameDesign,SameMold,NoSize,Wear different,0,NULL,Easy,9B_ViewSW,PhotosUsed,12A_Typical,UNK_A,"Additional piece of tread design present @ heel of Q impression, unknown what this is.",QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF3225,QK171,QK171,Nonmated,0,1A_Value,Inc,Inc,SameDesign,SameMold,YesSize,Wear unsure,0,NULL,Moderate,9B_ViewSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityLimit,QuantityAreaOK,DistortionLimit,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,2
AF3225,QK181,QK181,Nonmated,0,1A_Value,NonAssn,N-NonAssn,SameDesign,SameMold,NoSize,Wear unsure,0,NULL,Moderate,9B_ViewSW,PhotosUsed,12A_Typical,UNK_A,"RAC's present in both the Q and K, which do not correspond to one another. †Size of the Q impression appears larger than that of the K shoe.",QualityOK,QuantityAreaOK,DistortionLimit,SubstrateLimit,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,2
AF3225,QK182,QK182,Mated,0,1A_Value,ID,M-ID,SameDesign,SameMold,YesSize,Wear same,5,"0279,1084|0412,1046|0283,1018|0274,0055|0376,0882|",Easy,9B_ViewSW,PhotosUsed,12A_Typical,UNK_A,"There were additional RAC's in the known footwear that were present in the questioned impression however, there were sufficient RACs to identify.",QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF3225,QK183,QK183,Nonmated,0,1A_Value,Excl,N-Excl,SameDesign,SameMold,NoSize,Wear unsure,0,NULL,Easy,9C_NoSW,PhotosUsed,12B_Unusual,UNK_A,"It is unknown if the fabric was creased when it was stepped on, so the size may be off if that were to have occurred. †It was also difficult to ascertain similarities/dissimilarities in wear due to the fabric the impression was located on.",QualityOK,QuantityAreaOK,DistortionOK,SubstrateLimit,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,1
AF3225,QK184,QK184,Nonmated,0,1A_Value,LimitedAssn,N-LimitedAssn,UnsureDesign,NULL,NULL,NULL,0,NULL,Moderate,9B_ViewSW,PhotosUsed,12A_Typical,180CCW,Questioned impression contains too little information for a more definitive conclusion.,QualityLimit,QuantityAreaLimit,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,2
AF3225,QK187,QK187,Nonmated,0,1A_Value,Assn,N-Assn,SameDesign,SameMold,YesSize,Wear same,0,NULL,Easy,9B_ViewSW,PhotosUsed,12A_Typical,UNK_A,Questioned and Known impressions correspond in class characteristics. †The questioned impression is distorted and a more definitive conclusion could not be reached.,QualityLimit,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,1
AF3225,QK193,QK193,Mated,0,1A_Value,LimitedAssn,M-LimitedAssn,SameDesign,SameMold,YesSize,Wear unsure,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,Impression is on two different mediums with distortion due to wet substance deposited onto hard surface area. †Questioned impression is low quality.,QualityOK,QuantityAreaOK,DistortionLimit,SubstrateLimit,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,2
AF3225,QK200,QK200,Nonmated,0,1A_Value,NonAssn,N-NonAssn,SameDesign,UnsureMold,UnsureSize,Wear different,0,NULL,Moderate,9B_ViewSW,PhotosUsed,12A_Typical,UNK_A,There appears to be more wear in the questioned impression than in the known footwear. ††There are elements in the toe of the questioned impression that I cannot find in the known footwear.,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF3225,QK206-QK214,QK214,Nonmated,1st,1A_Value,HighAssn,N-HighAssn,SameDesign,SameMold,YesSize,Wear same,2,"0450,0239|0435,0247|",Moderate,9B_ViewSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF3225,QK206-QK214,QK206,Nonmated,2nd,1A_Value,NonAssn,N-NonAssn,SameDesign,SameMold,YesSize,Wear unsure,0,NULL,Moderate,9B_ViewSW,PhotosUsed,12A_Typical,UNK_A,RACs were found in the known footwear that were not present in the questioned impression. †,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF3225,QK207,QK207,Nonmated,0,1A_Value,NonAssn,N-NonAssn,SameDesign,SameMold,YesSize,Wear unsure,0,NULL,Moderate,9B_ViewSW,PhotosUsed,12A_Typical,UNK_A,"Questioned impression has some slipping due to the wet residue, some of the elements appear larger. There appears to be different wear in the heal & missing RAC's in other areas, but",QualityOK,QuantityAreaOK,DistortionLimit,SubstrateLimit,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,2
AF3225,QK211,QK211,Nonmated,0,1A_Value,LimitedAssn,N-LimitedAssn,SameDesign,SameMold,YesSize,Wear unsure,0,NULL,Easy,9B_ViewSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateLimit,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,1
AF3225,QK212,QK212,Nonmated,0,1A_Value,Inc,Inc,SameDesign,UnsureMold,NoSize,Wear unsure,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,"There were some noted dissimilarities between the known item of footwear and the questioned impression, including a slight size difference. †There was a void area present on the medial heal area present in both the known †item of footwear and the questioned impressions. †The substrate contained texture which was transferred onto the dust lift. †",QualityOK,QuantityAreaOK,DistortionOK,SubstrateLimit,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,1
AF3225,QK215,QK215,Nonmated,0,1A_Value,Excl,N-Excl,DiffDesign,NULL,NULL,NULL,0,NULL,Moderate,9B_ViewSW,PhotosUsed,12A_Typical,UNK_A,Width & length of Known shoe & Questioned Impression were different. †There were also differences in the outsole design.,QualityLimit,QuantityAreaOK,DistortionOK,SubstrateLimit,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,2
AF3225,QK217,QK217,Mated,0,1A_Value,Assn,M-Assn,SameDesign,SameMold,YesSize,Wear unsure,0,NULL,Easy,9B_ViewSW,PhotosUsed,12A_Typical,UNK_A,The substrate and gel lifts of the questioned impression lack clarity and no RACs could be found.,QualityLimit,QuantityAreaOK,DistortionOK,SubstrateLimit,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,2
AF3225,QK218,QK218,Nonmated,0,1A_Value,NonAssn,N-NonAssn,SameDesign,SameMold,NoSize,Wear unsure,0,NULL,Moderate,9A_EnhanceSW,PhotosUsed,12A_Typical,UNK_A,The questioned impression is a wet residue imp which is larger than the known footwear. †RAC's in known footwear cannot be found in questioned impression. †Wet residue prevents seeing fine details.,QualityLimit,QuantityAreaOK,DistortionLimit,SubstrateLimit,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,3
AF3225,QK219,QK219,Nonmated,0,1A_Value,Excl,N-Excl,UnsureDesign,NULL,NULL,NULL,0,NULL,Easy,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,Excluded due to dissimilar outsole design.,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF3225,QK223,QK223,Nonmated,0,1A_Value,Inc,Inc,SameDesign,SameMold,YesSize,Wear unsure,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF3225,QK224,QK224,Nonmated,0,1A_Value,NonAssn,N-NonAssn,SameDesign,SameMold,UnsureSize,Wear unsure,0,NULL,Moderate,9B_ViewSW,PhotosUsed,12A_Typical,UNK_A,The questioned imp & the known footwear have RACs that do not correspond to one another. †,QualityLimit,QuantityAreaOK,DistortionOK,SubstrateLimit,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,2
AF3225,QK225,QK225,Mated,0,1A_Value,LimitedAssn,M-LimitedAssn,UnsureDesign,NULL,NULL,NULL,0,NULL,Moderate,9B_ViewSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityLimit,QuantityAreaLimit,DistortionOK,SubstrateLimit,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,3
AF3225,QK237,QK237,Mated,0,1A_Value,HighAssn,M-HighAssn,SameDesign,SameMold,YesSize,Wear same,5,"0378,0344|0274,0411|0517,0995|0534,1037|0509,1082|",Easy,9A_EnhanceSW,PhotosUsed,12A_Typical,UNK_A,"Found corresponding RACs, however the clarity was low. †",QualityLimit,QuantityAreaOK,DistortionOK,SubstrateLimit,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityLimit,3
