AnonID,Cset,Mating,Phase,Q01_Q1value,Q02_Q2value,Q03_Caliber,Q04_Twist,Q05_LGnum,Q06_LGwidth,Q07_Rifling,Q08_Conclusion,Q09_Difficulty,Q10_Ammo,Q11_CircumQ1,Q12_CircumQ2,Q13_AmtRiflingQ1,Q14_AmtRiflingQ2
BJUCT,QQ5928,Nonmated,Primary (Baseline),Value,Value,Same,Same,Diff,Diff,Same,Excl,VEasy,AmmoDiff,Yes,Yes,66-100%,66-100%
BJUCT,QQ5945,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Diff,Same,Excl,Norm,AmmoDiff,No,No,33-66%,33-66%
BJUCT,QQ6059,Nonmated,Primary (Baseline),Value,NV,CantTell,Same,CantTell,Same,Same,NoValue,na,na,na,na,na,na
BJUCT,QQ6171,Nonmated,Primary (Baseline),Value,Value,Same,Same,Diff,Diff,Diff,Excl,VEasy,AmmoDiff,Yes,Yes,66-100%,66-100%
BJUCT,QQ6179,Nonmated,Primary (Baseline),Value,Value,Same,Same,Diff,Diff,Same,Excl,VEasy,AmmoSame,Yes,Yes,66-100%,66-100%
BJUCT,QQ6180,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Diff,AmmoProb,No,No,66-100%,66-100%
BJUCT,QQ6277,Nonmated,Primary (Baseline),Value,NV,Same,Same,Same,Same,Same,NoValue,na,na,na,na,na,na
BJUCT,QQ6346,Nonmated,Primary (2nd assignments),NV,Value,Same,Same,Same,Same,Same,NoValue,na,na,na,na,na,na
BJUCT,QQ6346,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Excl,Norm,AmmoDiff,Yes,Yes,66-100%,66-100%
BJUCT,QQ6369,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Diff,Same,Excl,Easy,AmmoProb,Yes,No,66-100%,66-100%
BJUCT,QQ6394,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Diff,AmmoProb,Yes,No,66-100%,33-66%
BJUCT,QQ6406,Mated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,Diff,AmmoProb,No,No,66-100%,66-100%
BJUCT,QQ6569,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoProb,No,No,66-100%,66-100%
BJUCT,QQ6712,Nonmated,Primary (Baseline),Value,NV,CantTell,Same,CantTell,Same,Same,NoValue,na,na,na,na,na,na
BJUCT,QQ6860,Mated,Primary (Baseline),Value,NV,CantTell,Same,CantTell,Same,Same,NoValue,na,na,na,na,na,na
BJUCT,QQ6965,Mated,Primary (Baseline),Value,NV,Same,Same,Same,Same,Same,NoValue,na,na,na,na,na,na
BJUCT,QQ7003,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Diff,Same,Excl,VEasy,AmmoDiff,Yes,Yes,66-100%,66-100%
BJUCT,QQ7128,Mated,Primary (Baseline),NV,NV,CantTell,Same,CantTell,Same,Same,NoValue,na,na,na,na,na,na
BJUCT,QQ7163,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoDiff,Yes,No,66-100%,66-100%
BJUCT,QQ7204,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Diff,Same,Excl,Easy,AmmoSame,Yes,Yes,66-100%,66-100%
BJUCT,QQ7213,Nonmated,Primary (2nd assignments),Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,AmmoInc,No,No,33-66%,33-66%
BJUCT,QQ7213,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,CantTell,LeanID,Norm,AmmoProb,No,No,33-66%,33-66%
BJUCT,QQ7223,Nonmated,Primary (2nd assignments),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoDiff,Yes,Yes,66-100%,66-100%
BJUCT,QQ7223,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Excl,Norm,AmmoDiff,Yes,Yes,66-100%,66-100%
BJUCT,QQ7547,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Norm,AmmoProb,No,No,66-100%,66-100%
BJUCT,QQ7565,Mated,Primary (Baseline),Value,Value,CantTell,Same,Same,Same,Same,Insuff,Diff,AmmoDiff,No,No,66-100%,33-66%
BJUCT,QQ7599,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Diff,Same,Excl,Easy,AmmoDiff,No,Yes,66-100%,66-100%
BJUCT,QQ7699,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,VEasy,AmmoProb,Yes,Yes,66-100%,66-100%
BJUCT,QQ7731,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,Diff,AmmoProb,No,No,33-66%,33-66%
BJUCT,QQ7816,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Diff,Same,Excl,VEasy,AmmoDiff,Yes,No,66-100%,66-100%
BJUCT,QQ8086,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Diff,Same,Excl,Easy,AmmoDiff,Yes,Yes,66-100%,66-100%
BJUCT,QQ8294,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Easy,AmmoSame,Yes,Yes,66-100%,66-100%
BJUCT,QQ8340,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Easy,AmmoPrNo,Yes,No,66-100%,33-66%
BJUCT,QQ8356,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Diff,AmmoSame,Yes,Yes,66-100%,66-100%
BJUCT,QQ8674,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Excl,Norm,AmmoDiff,Yes,No,66-100%,66-100%
BJUCT,QQ8902,Nonmated,Primary (2nd assignments),NV,Value,CantTell,Same,CantTell,Same,Same,NoValue,na,na,na,na,na,na
BJUCT,QQ8902,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,CantTell,LeanExcl,Diff,AmmoProb,No,No,33-66%,33-66%
BJWRX,QQ5035,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Excl,Norm,AmmoSame,Yes,Yes,66-100%,66-100%
BJWRX,QQ5061,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Diff,AmmoSame,No,No,66-100%,66-100%
BJWRX,QQ5094,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,LeanExcl,Norm,AmmoDiff,Yes,Yes,66-100%,66-100%
BJWRX,QQ5357,Mated,Primary (Baseline),Value,Value,CantTell,Same,Same,Same,Same,Excl,Norm,AmmoDiff,No,No,66-100%,66-100%
BJWRX,QQ5510,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Norm,AmmoProb,No,No,66-100%,66-100%
BJWRX,QQ5516,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Norm,AmmoSame,Yes,Yes,66-100%,66-100%
BJWRX,QQ5567,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoProb,No,No,33-66%,33-66%
BJWRX,QQ5812,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Norm,AmmoSame,No,No,66-100%,66-100%
BJWRX,QQ5882,Nonmated,Primary (Baseline),Value,Value,Diff,Same,Same,Diff,Same,Excl,VEasy,AmmoDiff,Yes,No,66-100%,66-100%
BJWRX,QQ5935,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,LeanExcl,Norm,AmmoSame,Yes,Yes,66-100%,66-100%
BJWRX,QQ5992,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,LeanExcl,Norm,AmmoDiff,No,No,66-100%,66-100%
BJWRX,QQ6002,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Excl,Norm,AmmoProb,Yes,No,66-100%,66-100%
BJWRX,QQ6132,Nonmated,Primary (Baseline),Value,Value,Diff,Same,Diff,Diff,Same,Excl,VEasy,AmmoDiff,Yes,Yes,66-100%,66-100%
BJWRX,QQ6945,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Easy,AmmoSame,Yes,Yes,66-100%,66-100%
BJWRX,QQ7271,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoInc,No,No,66-100%,66-100%
BJWRX,QQ7295,Mated,Primary (Baseline),Value,Value,Diff,Same,Same,Same,Same,Excl,Norm,AmmoDiff,Yes,No,66-100%,66-100%
BJWRX,QQ7538,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Excl,Norm,AmmoSame,Yes,No,66-100%,66-100%
BJWRX,QQ7573,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,Same,Same,Same,LeanExcl,Norm,AmmoDiff,No,No,66-100%,66-100%
BJWRX,QQ7591,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Excl,Norm,AmmoSame,No,No,66-100%,66-100%
BJWRX,QQ7748,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoDiff,Yes,Yes,66-100%,66-100%
BJWRX,QQ7992,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Excl,Norm,AmmoSame,Yes,Yes,66-100%,66-100%
BJWRX,QQ8181,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Diff,Same,Excl,Easy,AmmoDiff,No,No,66-100%,66-100%
BJWRX,QQ8282,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Diff,Same,Excl,VEasy,AmmoSame,Yes,Yes,66-100%,66-100%
BJWRX,QQ8539,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Excl,Norm,AmmoSame,No,No,66-100%,66-100%
BJWRX,QQ8592,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Excl,Norm,AmmoSame,No,No,66-100%,66-100%
BKSJK,QQ5235,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Diff,Same,Excl,VEasy,AmmoProb,No,Yes,66-100%,66-100%
BKSJK,QQ5266,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Diff,AmmoProb,Yes,No,66-100%,66-100%
BKSJK,QQ5325,Mated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,VDiff,AmmoDiff,No,No,66-100%,66-100%
BKSJK,QQ5333,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,LeanExcl,Norm,AmmoProb,No,Yes,66-100%,66-100%
BKSJK,QQ5343,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Diff,AmmoProb,Yes,Yes,66-100%,66-100%
BKSJK,QQ5351,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,LeanExcl,Diff,AmmoDiff,No,No,66-100%,66-100%
BKSJK,QQ5376,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,VDiff,AmmoProb,No,No,66-100%,66-100%
BKSJK,QQ5495,Mated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,LeanID,Diff,AmmoProb,Yes,No,66-100%,66-100%
BKSJK,QQ5635,Nonmated,Primary (Baseline),Value,Value,Same,Same,Diff,Diff,Same,Excl,VEasy,AmmoDiff,Yes,Yes,66-100%,66-100%
BKSJK,QQ5674,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Diff,Same,Excl,Easy,AmmoDiff,Yes,Yes,66-100%,66-100%
BKSJK,QQ5758,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,LeanID,Diff,AmmoDiff,Yes,Yes,66-100%,66-100%
BKSJK,QQ5765,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,LeanExcl,Diff,AmmoDiff,Yes,Yes,66-100%,66-100%
BKSJK,QQ5811,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,LeanExcl,Norm,AmmoDiff,Yes,No,66-100%,66-100%
BKSJK,QQ5925,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Diff,Same,Excl,VEasy,AmmoDiff,Yes,Yes,66-100%,66-100%
BKSJK,QQ5927,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Diff,AmmoDiff,Yes,Yes,66-100%,66-100%
BKSJK,QQ5965,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,VDiff,AmmoProb,Yes,Yes,66-100%,66-100%
BKSJK,QQ5970,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Diff,AmmoInc,Yes,Yes,66-100%,66-100%
BKSJK,QQ6002,Nonmated,Supplemental,Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,Diff,AmmoProb,Yes,No,66-100%,66-100%
BKSJK,QQ6016,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Excl,Easy,AmmoProb,Yes,Yes,66-100%,66-100%
BKSJK,QQ6070,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,LeanID,Diff,AmmoProb,Yes,Yes,66-100%,66-100%
BKSJK,QQ6136,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,LeanExcl,Diff,AmmoDiff,Yes,Yes,66-100%,66-100%
BKSJK,QQ6144,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,VDiff,AmmoProb,Yes,No,66-100%,66-100%
BKSJK,QQ6334,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,LeanExcl,Diff,AmmoDiff,No,Yes,66-100%,66-100%
BKSJK,QQ6386,Mated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,ID,Easy,AmmoProb,No,No,66-100%,66-100%
BKSJK,QQ6538,Mated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,Diff,AmmoDiff,Yes,No,66-100%,66-100%
BKSJK,QQ6631,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,LeanExcl,Diff,AmmoDiff,Yes,Yes,66-100%,66-100%
BKSJK,QQ6650,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Diff,AmmoProb,No,Yes,66-100%,66-100%
BKSJK,QQ6736,Nonmated,Primary (Baseline),Value,Value,Same,Same,Diff,Diff,Same,Excl,VEasy,AmmoDiff,Yes,Yes,66-100%,66-100%
BKSJK,QQ6802,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,LeanID,Diff,AmmoProb,No,No,66-100%,66-100%
BKSJK,QQ6827,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoProb,Yes,No,66-100%,66-100%
BKSJK,QQ6867,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Norm,AmmoProb,Yes,Yes,66-100%,66-100%
BKSJK,QQ7295,Mated,Supplemental,Value,Value,Same,Same,Same,Same,Same,LeanExcl,Diff,AmmoDiff,Yes,Yes,66-100%,66-100%
BKSJK,QQ7343,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Diff,AmmoProb,Yes,Yes,66-100%,66-100%
BKSJK,QQ7370,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,Diff,AmmoDiff,No,Yes,66-100%,66-100%
BKSJK,QQ7462,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,VDiff,AmmoProb,Yes,No,66-100%,66-100%
BKSJK,QQ7536,Mated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,ID,Norm,AmmoDiff,No,Yes,66-100%,66-100%
BKSJK,QQ7639,Mated,Supplemental,Value,Value,CantTell,Same,Same,Same,Same,LeanID,Diff,AmmoDiff,No,Yes,66-100%,66-100%
BKSJK,QQ8010,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,VDiff,AmmoProb,Yes,Yes,66-100%,66-100%
BKSJK,QQ8055,Mated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,LeanID,Diff,AmmoProb,No,No,66-100%,66-100%
BKSJK,QQ8061,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,VEasy,AmmoProb,Yes,Yes,66-100%,66-100%
BKSJK,QQ8086,Mated,Supplemental,Value,Value,Same,Same,Same,Same,Same,Insuff,Diff,AmmoDiff,Yes,Yes,66-100%,66-100%
BKSJK,QQ8166,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Diff,Same,Excl,VEasy,AmmoDiff,Yes,Yes,66-100%,66-100%
BKSJK,QQ8175,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,VDiff,AmmoProb,Yes,No,66-100%,66-100%
BKSJK,QQ8289,Mated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,VDiff,AmmoProb,No,Yes,66-100%,66-100%
BKSJK,QQ8321,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Diff,AmmoDiff,Yes,Yes,66-100%,66-100%
BKSJK,QQ8538,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Easy,AmmoDiff,Yes,Yes,66-100%,66-100%
BKSJK,QQ8564,Mated,Supplemental,Value,Value,Same,Same,Same,Same,Same,Insuff,Diff,AmmoDiff,Yes,Yes,66-100%,66-100%
BKSJK,QQ8636,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Diff,Same,Excl,Easy,AmmoDiff,No,No,66-100%,66-100%
BKSJK,QQ8660,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Easy,AmmoProb,Yes,No,66-100%,66-100%
BKSJK,QQ8670,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,LeanExcl,Diff,AmmoProb,Yes,Yes,66-100%,66-100%
BLTYH,QQ5065,Nonmated,Supplemental,Value,Value,CantTell,Same,Same,Same,Same,Insuff,Norm,AmmoProb,Yes,Yes,66-100%,66-100%
BLTYH,QQ5105,Mated,Supplemental,Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,VDiff,AmmoDiff,Yes,No,66-100%,33-66%
BLTYH,QQ5382,Mated,Supplemental,Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,Diff,AmmoProb,No,No,66-100%,66-100%
BLTYH,QQ5719,Mated,Supplemental,Value,Value,CantTell,Same,CantTell,Same,Same,LeanID,Diff,AmmoDiff,No,No,33-66%,33-66%
BLTYH,QQ5925,Nonmated,Supplemental,Value,Value,CantTell,Same,CantTell,Diff,Same,Excl,VEasy,AmmoProb,Yes,No,66-100%,33-66%
BLTYH,QQ6155,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Easy,AmmoProb,Yes,No,66-100%,66-100%
BLTYH,QQ7465,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,LeanExcl,Norm,AmmoPrNo,No,No,66-100%,66-100%
BLTYH,QQ7556,Mated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,CantTell,Insuff,Diff,AmmoDiff,No,Yes,66-100%,66-100%
BLTYH,QQ7560,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Diff,AmmoSame,Yes,No,66-100%,66-100%
BLTYH,QQ7644,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,VEasy,AmmoProb,Yes,Yes,66-100%,66-100%
BLTYH,QQ7645,Mated,Supplemental,Value,Value,CantTell,Same,Same,Same,Same,Insuff,Diff,AmmoDiff,Yes,Yes,66-100%,66-100%
BLTYH,QQ8351,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Diff,AmmoProb,Yes,Yes,66-100%,66-100%
BLTYH,QQ8438,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoSame,Yes,No,66-100%,66-100%
BLTYH,QQ8564,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,CantTell,LeanExcl,Norm,AmmoProb,Yes,Yes,66-100%,66-100%
BLTYH,QQ8616,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,Diff,AmmoProb,Yes,No,66-100%,33-66%
BLTYH,QQ8714,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,CantTell,Same,LeanExcl,Diff,AmmoProb,No,No,33-66%,33-66%
BLTYH,QQ8805,Mated,Supplemental,Value,Value,Same,Same,CantTell,Same,Same,ID,Easy,AmmoProb,No,Yes,33-66%,66-100%
BLUSP,QQ6429,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,VDiff,AmmoProb,Yes,No,66-100%,33-66%
BLUSP,QQ6764,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,VDiff,AmmoProb,Yes,Yes,66-100%,66-100%
BLUSP,QQ6821,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,Diff,AmmoDiff,No,No,66-100%,66-100%
BLUSP,QQ7001,Nonmated,Primary (Baseline),Value,Value,Same,Same,Diff,Diff,Same,Excl,VEasy,AmmoProb,Yes,Yes,66-100%,66-100%
BLUSP,QQ7321,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,Diff,AmmoDiff,No,No,33-66%,66-100%
BLUSP,QQ8343,Nonmated,Primary (Baseline),Value,Value,Same,Same,CantTell,Same,Same,Insuff,Diff,AmmoProb,No,No,33-66%,33-66%
BLUSP,QQ8658,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,Diff,AmmoSame,Yes,No,66-100%,66-100%
BLUSP,QQ8763,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,VEasy,AmmoProb,Yes,Yes,66-100%,66-100%
BLUSP,QQ8805,Mated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,Diff,AmmoDiff,No,Yes,33-66%,66-100%
BLVYW,QQ5145,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoInc,No,No,66-100%,66-100%
BLVYW,QQ5221,Mated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,Diff,AmmoProb,Yes,No,66-100%,33-66%
BLVYW,QQ5585,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Diff,Same,Excl,Easy,AmmoDiff,No,No,66-100%,66-100%
BLVYW,QQ5588,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Diff,AmmoInc,Yes,No,66-100%,33-66%
BLVYW,QQ5644,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Diff,AmmoSame,Yes,No,66-100%,33-66%
BLVYW,QQ6073,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Norm,AmmoProb,Yes,No,66-100%,66-100%
BLVYW,QQ6215,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Diff,AmmoInc,No,No,66-100%,66-100%
BLVYW,QQ6482,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Norm,AmmoDiff,Yes,Yes,66-100%,66-100%
BLVYW,QQ6506,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Easy,AmmoProb,Yes,Yes,66-100%,66-100%
BLVYW,QQ6599,Nonmated,Primary (Baseline),Value,Value,Diff,Same,Diff,Diff,Same,Excl,Easy,AmmoDiff,Yes,No,66-100%,33-66%
BLVYW,QQ6602,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Norm,AmmoProb,No,No,66-100%,66-100%
BLVYW,QQ6968,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Norm,AmmoDiff,Yes,Yes,66-100%,66-100%
BLVYW,QQ7282,Mated,Primary (Baseline),Value,Value,Same,Same,CantTell,CantTell,Same,Insuff,Diff,AmmoDiff,No,No,33-66%,66-100%
BLVYW,QQ7285,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Easy,AmmoSame,No,No,66-100%,66-100%
BLVYW,QQ7393,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,Diff,AmmoProb,No,No,66-100%,66-100%
BLVYW,QQ7419,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Diff,Same,Excl,Easy,AmmoSame,Yes,Yes,66-100%,66-100%
BLVYW,QQ7597,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Diff,AmmoSame,Yes,No,66-100%,66-100%
BLVYW,QQ8033,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,Diff,AmmoDiff,Yes,No,66-100%,33-66%
BLVYW,QQ8058,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Diff,AmmoSame,Yes,Yes,66-100%,66-100%
BLVYW,QQ8645,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Easy,AmmoDiff,Yes,Yes,66-100%,66-100%
BLXFT,QQ5076,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,LeanExcl,Norm,AmmoDiff,Yes,No,66-100%,33-66%
BLXFT,QQ5167,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,Same,Same,Same,Insuff,Norm,AmmoDiff,No,Yes,66-100%,66-100%
BLXFT,QQ5179,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,Same,CantTell,Same,LeanExcl,Diff,AmmoPrNo,No,No,66-100%,66-100%
BLXFT,QQ5218,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,Diff,AmmoInc,Yes,No,66-100%,33-66%
BLXFT,QQ5362,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Diff,Same,Excl,Norm,AmmoDiff,Yes,Yes,66-100%,66-100%
BLXFT,QQ5369,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Easy,AmmoProb,No,No,66-100%,66-100%
BLXFT,QQ5442,Mated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,ID,Diff,AmmoProb,Yes,Yes,66-100%,66-100%
BLXFT,QQ5506,Mated,Primary (Baseline),Value,Value,CantTell,Same,Same,Same,Same,Insuff,Diff,AmmoDiff,Yes,No,66-100%,33-66%
BLXFT,QQ5543,Nonmated,Primary (Baseline),Value,Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,AmmoProb,Yes,No,66-100%,66-100%
BLXFT,QQ5652,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Diff,AmmoProb,Yes,Yes,66-100%,66-100%
BLXFT,QQ5732,Nonmated,Primary (Baseline),Value,Value,Same,Same,Diff,Diff,Same,Excl,VEasy,AmmoDiff,Yes,Yes,66-100%,66-100%
BLXFT,QQ5806,Mated,Primary (Baseline),Value,Value,Same,Same,CantTell,Same,Same,ID,Diff,AmmoDiff,Yes,No,66-100%,33-66%
BLXFT,QQ5888,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Diff,AmmoDiff,Yes,No,66-100%,66-100%
BLXFT,QQ5992,Nonmated,Primary (Baseline),Value,Value,Same,Same,Same,Same,Same,Insuff,Diff,AmmoDiff,Yes,No,66-100%,66-100%
