AnonID,Cset,Mating,Phase,K01_Q1value,K03_Caliber,K04_Twist,K05_LGnum,K06_LGwidth,K07_Rifling,K08_Conclusion,K09_Difficulty,K10_Comparability,K11_CircumQ1,K12_AmtRiflingQ1
BRAJL,KQ3308,Nonmated,Primary (Baseline),Value,Same,Same,Same,CantTell,Same,Insuff,Norm,LowRepro,Yes,66-100%
BRAJL,KQ3415,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,LowRepro,No,33-66%
BRAJL,KQ3578,Nonmated,Primary (Baseline),Value,Same,Same,CantTell,Same,Same,Insuff,Norm,LowRepro,No,66-100%
BRAJL,KQ3631,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,ModRepro,No,33-66%
BRAJL,KQ3654,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,LowRepro,Yes,66-100%
BRAJL,KQ3706,Nonmated,Primary (2nd assignments),Value,Same,Same,Same,Same,Same,Insuff,Norm,HiRepro,No,66-100%
BRAJL,KQ3706,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,HiRepro,Yes,66-100%
BRAJL,KQ3823,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,ModRepro,No,01-33%
BRAJL,KQ3885,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,LowRepro,Yes,66-100%
BRAJL,KQ3913,Nonmated,Primary (Baseline),Value,Same,Same,CantTell,Same,Same,Insuff,Norm,ModRepro,No,66-100%
BRAJL,KQ3942,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,ModRepro,No,66-100%
BRAJL,KQ4065,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,ModRepro,No,33-66%
BRAJL,KQ4162,Mated,Primary (Baseline),Value,Same,Same,Same,CantTell,Same,Insuff,Norm,LowRepro,Yes,66-100%
BRAJL,KQ4186,Nonmated,Primary (2nd assignments),Value,Same,Same,Same,Same,Same,Insuff,Norm,LowRepro,Yes,66-100%
BRAJL,KQ4186,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,LowRepro,Yes,66-100%
BRAJL,KQ4603,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,HiRepro,No,66-100%
BRAJL,KQ4776,Nonmated,Primary (2nd assignments),Value,Same,Same,Same,Same,Same,Insuff,Norm,ModRepro,Yes,66-100%
BRAJL,KQ4776,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,ModRepro,Yes,66-100%
BRAJL,KQ4850,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,LowRepro,No,33-66%
BRAJL,KQ4906,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,ModRepro,No,66-100%
BRDGK,KQ1050,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,HiRepro,No,66-100%
BRDGK,KQ1234,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,CantTell,LeanID,Norm,ModRepro,No,33-66%
BRDGK,KQ1515,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanID,Norm,ModRepro,Yes,66-100%
BRDGK,KQ1578,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanID,Norm,ModRepro,Yes,66-100%
BRDGK,KQ1797,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Diff,CantTell,Excl,VEasy,HiRepro,No,33-66%
BRDGK,KQ1855,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanID,Norm,ModRepro,Yes,66-100%
BRDGK,KQ1865,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,ModRepro,Yes,66-100%
BRDGK,KQ1875,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,ModRepro,Yes,66-100%
BRDGK,KQ2037,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,LeanID,Norm,ModRepro,No,33-66%
BRDGK,KQ2302,Nonmated,Primary (Baseline),Value,CantTell,CantTell,CantTell,Diff,CantTell,Excl,VEasy,HiRepro,No,33-66%
BRDGK,KQ2381,Mated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,LeanID,Norm,ModRepro,No,33-66%
BRDGK,KQ2405,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,HiRepro,Yes,66-100%
BRDGK,KQ2684,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Norm,ModRepro,Yes,66-100%
BRDGK,KQ2713,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,LeanID,Norm,ModRepro,No,33-66%
BRDGK,KQ2730,Nonmated,Primary (Baseline),Value,Same,Same,CantTell,Same,Same,Insuff,Norm,ModRepro,No,33-66%
BRDGK,KQ2888,Mated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,CantTell,LeanID,Norm,ModRepro,No,33-66%
BRDGK,KQ2948,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanID,Norm,ModRepro,Yes,66-100%
BRDGK,KQ2967,Nonmated,Primary (Baseline),Value,Same,Same,CantTell,Diff,Same,Excl,VEasy,HiRepro,No,33-66%
BRDGK,KQ3021,Nonmated,Primary (Baseline),Value,Same,Same,CantTell,Diff,Diff,Excl,Easy,ModRepro,No,66-100%
BRDGK,KQ3102,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,ID,Norm,ModRepro,No,33-66%
BRDGK,KQ3329,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,HiRepro,Yes,66-100%
BRDGK,KQ3828,Mated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,ID,Norm,ModRepro,No,33-66%
BRDGK,KQ4110,Nonmated,Primary (Baseline),Value,Same,Same,CantTell,Same,Same,LeanID,Norm,ModRepro,No,33-66%
BRDGK,KQ4184,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanID,Norm,HiRepro,Yes,66-100%
BRDGK,KQ4207,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanID,Norm,ModRepro,Yes,66-100%
BRDGK,KQ4244,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Diff,Same,Excl,Easy,HiRepro,No,33-66%
BRDGK,KQ4369,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanID,Norm,ModRepro,Yes,66-100%
BRDGK,KQ4523,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,ModRepro,No,66-100%
BRDGK,KQ4552,Nonmated,Primary (Baseline),Value,Same,Same,CantTell,Same,Same,LeanID,Norm,ModRepro,No,66-100%
BRDGK,KQ4638,Nonmated,Primary (Baseline),Value,Same,Same,CantTell,Diff,Diff,Excl,VEasy,ModRepro,No,66-100%
BRWNX,KQ1131,Mated,Primary (Baseline),Value,CantTell,Same,Same,Same,Same,ID,Norm,ModRepro,No,66-100%
BRWNX,KQ1415,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Diff,LowRepro,Yes,66-100%
BRWNX,KQ1468,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,HiRepro,Yes,66-100%
BRWNX,KQ1554,Mated,Primary (Baseline),Value,CantTell,Same,Same,Same,Same,ID,Norm,HiRepro,No,66-100%
BRWNX,KQ1611,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,Excl,Diff,HiRepro,No,66-100%
BRWNX,KQ1879,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Diff,LowRepro,Yes,66-100%
BRWNX,KQ2119,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,Insuff,Diff,HiRepro,No,33-66%
BRWNX,KQ2231,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,LowRepro,Yes,66-100%
BRWNX,KQ2650,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,LowRepro,Yes,66-100%
BRWNX,KQ2705,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,LowRepro,No,66-100%
BRWNX,KQ2922,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Diff,ModRepro,No,66-100%
BRWNX,KQ3049,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,CantTell,Same,LeanExcl,Diff,ModRepro,No,66-100%
BRWNX,KQ3079,Nonmated,Primary (Baseline),Value,Same,Same,Same,Diff,Same,Excl,Easy,LowRepro,Yes,66-100%
BRWNX,KQ3167,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Excl,Diff,HiRepro,Yes,66-100%
BRWNX,KQ3184,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,ModRepro,No,66-100%
BRWNX,KQ3311,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,ModRepro,Yes,66-100%
BRWNX,KQ3942,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,ModRepro,Yes,66-100%
BRWNX,KQ4042,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Diff,Same,Excl,Easy,ModRepro,No,33-66%
BRWNX,KQ4240,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Diff,LowRepro,Yes,66-100%
BRWNX,KQ4413,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Excl,Norm,ModRepro,Yes,66-100%
BRWNX,KQ4519,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Diff,LowRepro,Yes,66-100%
BRWNX,KQ4603,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Excl,Norm,HiRepro,No,66-100%
BRWNX,KQ4680,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,LowRepro,No,66-100%
BRWNX,KQ4749,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,LowRepro,Yes,66-100%
BRWNX,KQ4894,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,Insuff,Diff,LowRepro,No,33-66%
BSLUQ,KQ1061,Mated,Primary (2nd assignments),Value,Same,Same,Same,Same,Same,ID,Easy,HiRepro,Yes,66-100%
BSLUQ,KQ1061,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,HiRepro,Yes,66-100%
BSLUQ,KQ1199,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Norm,ModRepro,Yes,66-100%
BSLUQ,KQ1211,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,ModRepro,Yes,66-100%
BSLUQ,KQ1224,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,HiRepro,Yes,66-100%
BSLUQ,KQ1296,Nonmated,Primary (2nd assignments),Value,Same,Same,Same,Same,Same,Insuff,Norm,HiRepro,No,33-66%
BSLUQ,KQ1296,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Excl,Norm,HiRepro,No,66-100%
BSLUQ,KQ1341,Mated,Supplemental,Value,Same,Same,Same,Same,Same,Insuff,Norm,ModRepro,Yes,66-100%
BSLUQ,KQ1426,Nonmated,Supplemental,Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,LowRepro,No,33-66%
BSLUQ,KQ1492,Mated,Primary (Baseline),Value,CantTell,Same,Same,Same,Same,ID,Norm,ModRepro,Yes,66-100%
BSLUQ,KQ1553,Mated,Primary (2nd assignments),Value,Same,Same,Same,Same,Same,ID,Norm,HiRepro,No,66-100%
BSLUQ,KQ1553,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Excl,Norm,HiRepro,No,66-100%
BSLUQ,KQ1617,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Excl,Norm,HiRepro,Yes,66-100%
BSLUQ,KQ1728,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Norm,ModRepro,No,66-100%
BSLUQ,KQ1755,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,LowRepro,No,33-66%
BSLUQ,KQ1768,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,LowRepro,Yes,66-100%
BSLUQ,KQ1903,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,HiRepro,Yes,66-100%
BSLUQ,KQ2076,Nonmated,Primary (Baseline),Value,Same,Same,Same,Diff,Same,Excl,Norm,HiRepro,No,66-100%
BSLUQ,KQ2145,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,LowRepro,Yes,66-100%
BSLUQ,KQ2150,Nonmated,Primary (Baseline),Value,CantTell,Same,Same,Diff,Same,Excl,Easy,LowRepro,No,66-100%
BSLUQ,KQ2239,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanID,Norm,ModRepro,Yes,66-100%
BSLUQ,KQ2305,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Diff,Same,Excl,Easy,ModRepro,No,66-100%
BSLUQ,KQ2352,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Excl,Norm,ModRepro,No,66-100%
BSLUQ,KQ2359,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanID,Norm,LowRepro,No,66-100%
BSLUQ,KQ2616,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,LowRepro,Yes,66-100%
BSLUQ,KQ2924,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,ModRepro,Yes,66-100%
BSLUQ,KQ3118,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Norm,HiRepro,Yes,66-100%
BSLUQ,KQ3138,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,LowRepro,No,66-100%
BSLUQ,KQ3234,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Norm,ModRepro,Yes,66-100%
BSLUQ,KQ3333,Nonmated,Primary (Baseline),Value,CantTell,Same,Same,Same,Same,Insuff,Norm,LowRepro,Yes,66-100%
BSLUQ,KQ3488,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Norm,ModRepro,Yes,66-100%
BSLUQ,KQ3502,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,HiRepro,Yes,66-100%
BSLUQ,KQ3573,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Excl,Norm,HiRepro,Yes,66-100%
BSLUQ,KQ3575,Nonmated,Primary (2nd assignments),Value,CantTell,Same,Same,Same,Same,LeanExcl,Norm,ModRepro,No,33-66%
BSLUQ,KQ3575,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,LowRepro,No,66-100%
BSLUQ,KQ3641,Mated,Primary (Baseline),Value,CantTell,Same,Same,Same,Same,Insuff,Norm,LowRepro,No,66-100%
BSLUQ,KQ3653,Nonmated,Supplemental,Value,Same,Same,Same,Same,Same,Insuff,Norm,LowRepro,No,66-100%
BSLUQ,KQ3713,Mated,Primary (Baseline),Value,CantTell,Same,Same,Same,Same,ID,Norm,HiRepro,No,66-100%
BSLUQ,KQ3867,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,ModRepro,Yes,66-100%
BSLUQ,KQ3933,Nonmated,Primary (Baseline),Value,CantTell,Same,Same,Same,Same,Insuff,Norm,ModRepro,No,66-100%
BSLUQ,KQ3940,Nonmated,Supplemental,Value,Same,Same,Same,Same,Same,Insuff,Norm,LowRepro,No,66-100%
BSLUQ,KQ4000,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Diff,Same,Excl,Easy,ModRepro,No,33-66%
BSLUQ,KQ4116,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,ModRepro,Yes,66-100%
BSLUQ,KQ4228,Nonmated,Primary (Baseline),Value,Same,Same,Same,Diff,Same,Excl,Norm,ModRepro,Yes,66-100%
BSLUQ,KQ4243,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Excl,Norm,HiRepro,Yes,66-100%
BSLUQ,KQ4355,Nonmated,Primary (Baseline),Value,CantTell,Same,Same,Diff,Same,Excl,Norm,ModRepro,No,33-66%
BSLUQ,KQ4405,Nonmated,Supplemental,Value,Same,Same,Same,Same,Same,Insuff,Norm,ModRepro,No,66-100%
BSLUQ,KQ4470,Nonmated,Primary (Baseline),NV,Same,Same,Same,Same,Same,NoValue,na,na,na,na
BSLUQ,KQ4541,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Easy,HiRepro,Yes,66-100%
BSLUQ,KQ4635,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Excl,Norm,HiRepro,Yes,66-100%
BSLUQ,KQ4729,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Excl,Norm,HiRepro,Yes,66-100%
BSLUQ,KQ4769,Nonmated,Primary (Baseline),Value,CantTell,Same,Same,Same,Same,LeanExcl,Norm,ModRepro,No,66-100%
BSLUQ,KQ4782,Mated,Primary (2nd assignments),Value,Same,Same,Same,Same,Same,ID,Norm,ModRepro,Yes,66-100%
BSLUQ,KQ4782,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,ModRepro,Yes,66-100%
BSLUQ,KQ4858,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,ModRepro,No,66-100%
BTAZB,KQ1187,Nonmated,Primary (Baseline),Value,Same,Same,Diff,Diff,Same,Excl,VEasy,ModRepro,Yes,66-100%
BTAZB,KQ1263,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,ModRepro,Yes,66-100%
BTAZB,KQ1355,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,Insuff,Diff,LowRepro,No,33-66%
BTAZB,KQ1364,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,ModRepro,No,66-100%
BTAZB,KQ1426,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,Insuff,Diff,LowRepro,No,66-100%
BTAZB,KQ1428,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Diff,LowRepro,Yes,66-100%
BTAZB,KQ1531,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,Insuff,Diff,ModRepro,No,66-100%
BTAZB,KQ1823,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,HiRepro,Yes,66-100%
BTAZB,KQ1880,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Easy,HiRepro,No,66-100%
BTAZB,KQ1949,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,ModRepro,Yes,66-100%
BTAZB,KQ1991,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,HiRepro,No,66-100%
BTAZB,KQ2076,Nonmated,Primary (Baseline),Value,Same,Same,Same,Diff,Same,Excl,Easy,HiRepro,Yes,66-100%
BTAZB,KQ2228,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,ModRepro,Yes,66-100%
BTAZB,KQ2239,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,LowRepro,Yes,66-100%
BTAZB,KQ2400,Nonmated,Primary (Baseline),Value,Same,Same,Diff,Diff,Same,Excl,VEasy,HiRepro,No,66-100%
BTAZB,KQ2498,Nonmated,Primary (Baseline),Value,Same,Same,Same,Diff,Same,Excl,VEasy,ModRepro,Yes,66-100%
BTAZB,KQ2620,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,ModRepro,Yes,66-100%
BTAZB,KQ2718,Mated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,ID,Norm,HiRepro,No,66-100%
BTAZB,KQ2944,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Easy,ModRepro,Yes,66-100%
BTAZB,KQ3118,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,VEasy,HiRepro,Yes,66-100%
BTAZB,KQ3156,Mated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,ID,Easy,ModRepro,No,01-33%
BTAZB,KQ3230,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,LowRepro,Yes,66-100%
BTAZB,KQ3333,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,ModRepro,No,66-100%
BTAZB,KQ3502,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Easy,ModRepro,Yes,66-100%
BTAZB,KQ3548,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Diff,HiRepro,Yes,66-100%
BTAZB,KQ3639,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,Insuff,Diff,ModRepro,No,66-100%
BTAZB,KQ3833,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,LowRepro,Yes,66-100%
BTAZB,KQ3940,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Diff,ModRepro,No,66-100%
BTAZB,KQ3957,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,HiRepro,Yes,66-100%
BTAZB,KQ4068,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,HiRepro,No,33-66%
BTAZB,KQ4249,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,ModRepro,No,66-100%
BTAZB,KQ4401,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,Insuff,Diff,ModRepro,No,66-100%
BTAZB,KQ4407,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,ModRepro,Yes,66-100%
BTAZB,KQ4507,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,VEasy,HiRepro,Yes,66-100%
BTAZB,KQ4846,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,Insuff,Diff,ModRepro,No,66-100%
BTKFX,KQ1027,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,Insuff,Diff,ModRepro,No,33-66%
BTKFX,KQ1395,Nonmated,Primary (Baseline),Value,Same,Same,CantTell,Same,Same,Insuff,Diff,ModRepro,Yes,33-66%
BTKFX,KQ1664,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Norm,ModRepro,Yes,66-100%
BTKFX,KQ1864,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,HiRepro,Yes,66-100%
BTKFX,KQ1931,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,HiRepro,Yes,66-100%
BTKFX,KQ2267,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Diff,ModRepro,No,66-100%
BTKFX,KQ2637,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,ModRepro,Yes,66-100%
BTKFX,KQ2796,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Diff,Same,Excl,Easy,ModRepro,No,33-66%
BTKFX,KQ3364,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Norm,ModRepro,No,33-66%
BTKFX,KQ3813,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,LowRepro,Yes,66-100%
BTKFX,KQ4163,Mated,Primary (Baseline),Value,Same,Same,CantTell,Same,Same,Insuff,Diff,ModRepro,No,66-100%
BTKFX,KQ4216,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,ModRepro,Yes,66-100%
BTKFX,KQ4442,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,ModRepro,No,66-100%
BTKFX,KQ4524,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,Insuff,VDiff,ModRepro,No,33-66%
BTKFX,KQ4588,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,ModRepro,No,33-66%
BTPXA,KQ1288,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Excl,Norm,ModRepro,Yes,66-100%
BTPXA,KQ2046,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanID,Diff,LowRepro,Yes,66-100%
BTPXA,KQ3047,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Diff,LowRepro,Yes,66-100%
BTPXA,KQ3418,Mated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,ID,Norm,ModRepro,No,01-33%
BTPXA,KQ3487,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Diff,LowRepro,Yes,66-100%
BTPXA,KQ3649,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Diff,Same,Excl,Norm,ModRepro,No,01-33%
BTPXA,KQ3755,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Diff,ModRepro,Yes,66-100%
BTPXA,KQ4015,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Excl,Diff,LowRepro,No,66-100%
BTPXA,KQ4478,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Diff,ModRepro,Yes,66-100%
BTPXA,KQ4509,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Easy,HiRepro,Yes,66-100%
BUCJY,KQ1873,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,VEasy,HiRepro,Yes,66-100%
BUCJY,KQ2559,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanID,Norm,HiRepro,No,66-100%
BUCJY,KQ2850,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,VEasy,HiRepro,Yes,66-100%
BUCJY,KQ2915,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,ModRepro,No,66-100%
BUCJY,KQ3241,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,LowRepro,Yes,66-100%
BUCJY,KQ3281,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,LowRepro,Yes,66-100%
BUCJY,KQ3844,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,ModRepro,No,66-100%
BUCJY,KQ4458,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,ModRepro,No,66-100%
BUCJY,KQ4884,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,ModRepro,No,66-100%
BUCJY,KQ4911,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,LowRepro,Yes,66-100%
BUCMP,KQ1108,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,VDiff,LowRepro,Yes,66-100%
BUCMP,KQ1222,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Diff,LowRepro,No,66-100%
BUCMP,KQ1706,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Excl,Norm,HiRepro,No,33-66%
