exID,pairID,responseID,ground_truth,reported_difficulty,value_decision,response3,response5,ds
40,215,3569,N,3,A_OFVAL,1,1,1
40,219,3570,N,3,B_LIMVAL,2,3,1
40,225,3571,N,2,A_OFVAL,1,1,1
40,227,3572,N,3,A_OFVAL,1,1,1
40,229,3573,M,3,A_OFVAL,3,5,0
40,238,3574,M,2,A_OFVAL,3,5,0
40,241,3575,N,1,A_OFVAL,1,1,1
40,243,3576,M,NA,C_NOVAL,NA,NA,0
40,244,3577,M,3,A_OFVAL,3,5,0
40,248,3578,N,NA,C_NOVAL,NA,NA,1
40,251,3579,M,3,A_OFVAL,3,5,0
40,253,3580,M,NA,C_NOVAL,NA,NA,0
40,254,3581,N,2,B_LIMVAL,1,1,1
40,257,3582,N,2,B_LIMVAL,1,1,1
40,259,3583,N,1,A_OFVAL,1,1,1
40,265,3584,N,3,B_LIMVAL,1,1,1
40,266,3585,N,1,B_LIMVAL,1,1,1
40,268,3586,N,2,A_OFVAL,1,1,1
40,269,3587,N,NA,C_NOVAL,NA,NA,1
40,270,3588,M,2,A_OFVAL,3,5,0
40,271,3589,N,1,A_OFVAL,1,1,1
40,275,3590,N,3,A_OFVAL,1,1,1
40,280,3591,N,4,B_LIMVAL,1,1,1
40,291,3592,N,3,B_LIMVAL,1,1,1
40,295,3593,N,3,A_OFVAL,1,1,1
40,296,3594,N,4,B_LIMVAL,1,1,1
40,297,3595,N,3,B_LIMVAL,1,1,1
40,298,3596,N,3,A_OFVAL,1,1,1
41,1,3597,N,2,A_OFVAL,1,1,1
41,3,3598,N,2,A_OFVAL,1,1,1
41,5,3599,N,3,A_OFVAL,1,1,1
41,6,3600,M,NA,C_NOVAL,NA,NA,0
41,10,3601,N,2,A_OFVAL,1,1,1
41,13,3602,N,1,A_OFVAL,1,1,1
41,14,3603,N,2,A_OFVAL,1,1,1
41,17,3604,M,2,A_OFVAL,3,5,0
41,18,3605,N,2,A_OFVAL,1,1,1
41,23,3606,M,4,B_LIMVAL,2,3,0
41,24,3607,N,4,B_LIMVAL,2,3,1
41,31,3608,N,2,A_OFVAL,1,1,1
41,36,3609,N,3,A_OFVAL,2,2,1
41,39,3610,N,NA,C_NOVAL,NA,NA,1
41,40,3611,M,3,A_OFVAL,3,5,0
41,44,3612,N,4,B_LIMVAL,2,4,1
41,45,3613,M,2,A_OFVAL,3,5,0
41,48,3614,N,3,B_LIMVAL,2,3,1
41,50,3615,N,1,A_OFVAL,1,1,1
41,63,3616,N,2,A_OFVAL,1,1,1
41,64,3617,N,4,B_LIMVAL,2,2,1
41,66,3618,M,3,B_LIMVAL,2,3,0
41,68,3619,N,3,A_OFVAL,2,3,1
41,69,3620,N,4,A_OFVAL,2,2,1
41,71,3621,N,4,B_LIMVAL,2,2,1
41,75,3622,N,4,B_LIMVAL,2,2,1
41,81,3623,N,3,A_OFVAL,1,1,1
41,87,3624,M,4,A_OFVAL,3,5,0
41,90,3625,N,3,A_OFVAL,2,2,1
41,95,3626,N,1,A_OFVAL,1,1,1
41,99,3627,N,3,A_OFVAL,2,3,1
41,101,3628,M,NA,C_NOVAL,NA,NA,0
41,104,3629,N,3,B_LIMVAL,1,1,1
41,105,3630,N,1,A_OFVAL,1,1,1
41,106,3631,N,3,A_OFVAL,1,1,1
41,107,3632,N,2,A_OFVAL,1,1,1
41,111,3633,N,1,A_OFVAL,1,1,1
41,112,3634,N,4,A_OFVAL,1,1,1
41,115,3635,N,3,A_OFVAL,2,2,1
41,117,3636,N,1,A_OFVAL,1,1,1
41,122,3637,N,3,A_OFVAL,1,1,1
41,123,3638,N,4,A_OFVAL,1,1,1
41,128,3639,N,2,A_OFVAL,1,1,1
41,129,3640,N,2,A_OFVAL,1,1,1
41,130,3641,N,2,A_OFVAL,1,1,1
41,137,3642,N,3,A_OFVAL,1,1,1
41,140,3643,N,2,A_OFVAL,1,1,1
41,148,3644,N,3,A_OFVAL,1,1,1
41,152,3645,M,1,A_OFVAL,2,3,0
41,154,3646,N,1,A_OFVAL,1,1,1
41,155,3647,N,4,B_LIMVAL,2,2,1
41,156,3648,N,4,A_OFVAL,1,1,1
41,158,3649,N,NA,C_NOVAL,NA,NA,1
41,159,3650,N,2,A_OFVAL,1,1,1
41,160,3651,N,3,B_LIMVAL,2,2,1
41,168,3652,M,NA,C_NOVAL,NA,NA,0
41,169,3653,N,3,A_OFVAL,1,1,1
41,172,3654,N,1,A_OFVAL,1,1,1
41,175,3655,N,2,A_OFVAL,1,1,1
41,178,3656,N,4,B_LIMVAL,2,2,1
41,182,3657,N,3,A_OFVAL,1,1,1
41,185,3658,M,2,A_OFVAL,3,5,0
41,190,3659,N,2,A_OFVAL,1,1,1
41,192,3660,M,3,A_OFVAL,3,5,0
41,194,3661,N,NA,C_NOVAL,NA,NA,1
41,196,3662,M,4,A_OFVAL,3,5,0
41,198,3663,N,3,B_LIMVAL,2,4,1
41,199,3664,N,NA,C_NOVAL,NA,NA,1
41,200,3665,N,2,A_OFVAL,1,1,1
41,201,3666,N,4,A_OFVAL,1,1,1
41,204,3667,N,2,A_OFVAL,1,1,1
41,205,3668,M,3,A_OFVAL,3,5,0
41,208,3669,M,2,A_OFVAL,3,5,0
41,210,3670,M,NA,C_NOVAL,NA,NA,0
41,211,3671,N,1,A_OFVAL,1,1,1
41,214,3672,N,4,B_LIMVAL,2,2,1
41,215,3673,N,2,A_OFVAL,1,1,1
41,216,3674,N,3,A_OFVAL,2,3,1
41,227,3675,N,1,A_OFVAL,1,1,1
41,229,3676,M,1,A_OFVAL,3,5,0
41,238,3677,M,2,A_OFVAL,3,5,0
41,248,3678,N,NA,C_NOVAL,NA,NA,1
41,253,3679,M,4,B_LIMVAL,2,4,0
41,254,3680,N,3,B_LIMVAL,2,4,1
41,257,3681,N,2,A_OFVAL,1,1,1
41,262,3682,N,4,B_LIMVAL,2,3,1
41,265,3683,N,2,A_OFVAL,1,1,1
41,268,3684,N,2,A_OFVAL,1,1,1
41,269,3685,N,4,A_OFVAL,2,2,1
41,275,3686,N,2,A_OFVAL,1,1,1
41,276,3687,M,4,B_LIMVAL,2,4,0
41,280,3688,N,2,A_OFVAL,1,1,1
41,283,3689,N,NA,C_NOVAL,NA,NA,1
41,290,3690,N,3,B_LIMVAL,2,2,1
41,291,3691,N,3,A_OFVAL,1,1,1
41,293,3692,N,1,A_OFVAL,1,1,1
41,294,3693,N,3,A_OFVAL,2,3,1
41,295,3694,N,1,A_OFVAL,1,1,1
41,297,3695,N,3,B_LIMVAL,2,3,1
41,298,3696,N,2,A_OFVAL,1,1,1
42,8,3697,N,1,A_OFVAL,1,1,1
42,12,3698,N,2,A_OFVAL,1,1,1
42,13,3699,N,2,A_OFVAL,1,1,1
42,18,3700,N,2,A_OFVAL,1,1,1
42,20,3701,M,2,A_OFVAL,3,5,0
42,24,3702,N,NA,C_NOVAL,NA,NA,1
42,25,3703,M,3,B_LIMVAL,3,5,0
42,28,3704,M,1,A_OFVAL,3,5,0
42,29,3705,N,2,A_OFVAL,1,1,1
42,34,3706,M,2,A_OFVAL,3,5,0
42,36,3707,N,3,A_OFVAL,1,1,1
42,44,3708,N,NA,C_NOVAL,NA,NA,1
42,48,3709,N,NA,C_NOVAL,NA,NA,1
42,50,3710,N,2,A_OFVAL,1,1,1
42,52,3711,N,3,A_OFVAL,3,5,1
42,56,3712,M,2,A_OFVAL,3,5,0
42,63,3713,N,3,A_OFVAL,1,1,1
42,67,3714,M,NA,C_NOVAL,NA,NA,0
42,69,3715,N,3,A_OFVAL,1,1,1
42,70,3716,N,NA,C_NOVAL,NA,NA,1
42,72,3717,N,2,A_OFVAL,2,3,1
42,73,3718,N,1,A_OFVAL,1,1,1
42,74,3719,M,3,A_OFVAL,3,5,0
42,75,3720,N,NA,C_NOVAL,NA,NA,1
42,76,3721,N,2,A_OFVAL,1,1,1
42,77,3722,N,1,A_OFVAL,1,1,1
42,79,3723,N,NA,C_NOVAL,NA,NA,1
42,83,3724,N,2,A_OFVAL,1,1,1
42,90,3725,N,3,B_LIMVAL,2,3,1
42,95,3726,N,1,A_OFVAL,1,1,1
42,96,3727,N,NA,C_NOVAL,NA,NA,1
42,99,3728,N,3,A_OFVAL,2,2,1
42,106,3729,N,4,B_LIMVAL,1,1,1
42,110,3730,M,NA,C_NOVAL,NA,NA,0
42,111,3731,N,1,A_OFVAL,1,1,1
42,117,3732,N,NA,C_NOVAL,NA,NA,1
42,118,3733,N,4,A_OFVAL,1,1,1
42,122,3734,N,3,A_OFVAL,1,1,1
42,123,3735,N,2,A_OFVAL,1,1,1
42,124,3736,N,3,A_OFVAL,1,1,1
42,125,3737,M,3,A_OFVAL,3,5,0
42,127,3738,N,4,B_LIMVAL,1,1,1
42,129,3739,N,2,B_LIMVAL,1,1,1
42,135,3740,M,3,B_LIMVAL,1,1,0
42,137,3741,N,4,B_LIMVAL,1,1,1
42,141,3742,N,NA,C_NOVAL,NA,NA,1
42,143,3743,M,3,B_LIMVAL,3,5,0
42,144,3744,M,4,A_OFVAL,3,5,0
42,149,3745,N,2,B_LIMVAL,1,1,1
42,150,3746,N,3,A_OFVAL,1,1,1
42,153,3747,N,2,B_LIMVAL,2,3,1
42,154,3748,N,1,B_LIMVAL,1,1,1
42,155,3749,N,4,B_LIMVAL,2,3,1
42,156,3750,N,NA,C_NOVAL,NA,NA,1
42,158,3751,N,4,B_LIMVAL,2,4,1
42,164,3752,M,4,B_LIMVAL,2,4,0
42,165,3753,N,3,B_LIMVAL,1,1,1
42,167,3754,M,2,A_OFVAL,3,5,0
42,169,3755,N,1,A_OFVAL,1,1,1
42,170,3756,N,2,A_OFVAL,1,1,1
42,175,3757,N,2,A_OFVAL,1,1,1
42,176,3758,N,NA,C_NOVAL,NA,NA,1
42,178,3759,N,1,B_LIMVAL,1,1,1
42,182,3760,N,3,A_OFVAL,1,1,1
42,184,3761,N,NA,C_NOVAL,NA,NA,1
42,186,3762,N,1,B_LIMVAL,1,1,1
42,194,3763,N,NA,C_NOVAL,NA,NA,1
42,201,3764,N,2,B_LIMVAL,1,1,1
42,202,3765,N,4,B_LIMVAL,2,3,1
42,204,3766,N,3,A_OFVAL,2,4,1
42,207,3767,N,2,B_LIMVAL,1,1,1
42,209,3768,N,2,B_LIMVAL,1,1,1
42,211,3769,N,2,A_OFVAL,1,1,1
42,213,3770,M,3,A_OFVAL,3,5,0
42,216,3771,N,3,A_OFVAL,1,1,1
42,219,3772,N,NA,C_NOVAL,NA,NA,1
42,221,3773,M,2,A_OFVAL,3,5,0
42,223,3774,N,NA,C_NOVAL,NA,NA,1
42,225,3775,N,3,A_OFVAL,1,1,1
42,227,3776,N,2,A_OFVAL,1,1,1
42,232,3777,M,NA,C_NOVAL,NA,NA,0
42,235,3778,M,3,A_OFVAL,3,5,0
42,240,3779,M,2,B_LIMVAL,1,1,0
42,241,3780,N,1,A_OFVAL,1,1,1
42,242,3781,M,2,A_OFVAL,3,5,0
42,248,3782,N,NA,C_NOVAL,NA,NA,1
42,254,3783,N,2,B_LIMVAL,1,1,1
42,259,3784,N,1,A_OFVAL,1,1,1
42,265,3785,N,4,A_OFVAL,2,3,1
42,269,3786,N,NA,C_NOVAL,NA,NA,1
42,277,3787,N,3,A_OFVAL,1,1,1
42,279,3788,N,NA,C_NOVAL,NA,NA,1
42,280,3789,N,4,A_OFVAL,1,1,1
42,283,3790,N,NA,C_NOVAL,NA,NA,1
42,290,3791,N,NA,C_NOVAL,NA,NA,1
42,293,3792,N,3,A_OFVAL,1,1,1
42,294,3793,N,2,A_OFVAL,1,1,1
42,295,3794,N,2,A_OFVAL,1,1,1
42,296,3795,N,2,B_LIMVAL,1,1,1
42,298,3796,N,3,A_OFVAL,1,1,1
43,9,3797,N,NA,C_NOVAL,NA,NA,1
43,10,3798,N,1,A_OFVAL,1,1,1
43,12,3799,N,1,A_OFVAL,1,1,1
43,14,3800,N,4,A_OFVAL,1,1,1
43,15,3801,M,3,B_LIMVAL,2,4,0
43,18,3802,N,3,A_OFVAL,1,1,1
43,33,3803,N,4,A_OFVAL,1,1,1
43,39,3804,N,NA,C_NOVAL,NA,NA,1
43,41,3805,N,1,A_OFVAL,1,1,1
43,43,3806,N,5,A_OFVAL,1,1,1
43,50,3807,N,1,A_OFVAL,1,1,1
43,52,3808,N,3,A_OFVAL,1,1,1
43,53,3809,M,NA,C_NOVAL,NA,NA,0
43,54,3810,M,3,B_LIMVAL,2,3,0
43,55,3811,N,4,A_OFVAL,1,1,1
43,58,3812,M,1,A_OFVAL,3,5,0
43,61,3813,M,2,A_OFVAL,3,5,0
43,63,3814,N,1,A_OFVAL,1,1,1
43,70,3815,N,2,B_LIMVAL,1,1,1
43,73,3816,N,1,A_OFVAL,1,1,1
43,76,3817,N,2,A_OFVAL,1,1,1
43,77,3818,N,1,A_OFVAL,1,1,1
43,78,3819,N,3,A_OFVAL,1,1,1
43,79,3820,N,NA,C_NOVAL,NA,NA,1
43,82,3821,M,1,A_OFVAL,3,5,0
43,83,3822,N,2,A_OFVAL,1,1,1
43,85,3823,M,4,A_OFVAL,2,4,0
43,93,3824,M,3,A_OFVAL,3,5,0
43,95,3825,N,1,A_OFVAL,1,1,1
43,96,3826,N,NA,C_NOVAL,NA,NA,1
43,99,3827,N,5,A_OFVAL,2,2,1
43,100,3828,N,1,A_OFVAL,1,1,1
43,106,3829,N,3,B_LIMVAL,1,1,1
43,108,3830,M,NA,C_NOVAL,NA,NA,0
43,109,3831,M,1,A_OFVAL,3,5,0
43,111,3832,N,1,A_OFVAL,1,1,1
43,114,3833,N,2,A_OFVAL,1,1,1
43,115,3834,N,2,A_OFVAL,1,1,1
43,116,3835,N,4,A_OFVAL,1,1,1
43,118,3836,N,2,A_OFVAL,1,1,1
43,122,3837,N,4,A_OFVAL,1,1,1
43,124,3838,N,2,A_OFVAL,1,1,1
43,126,3839,N,3,A_OFVAL,1,1,1
43,127,3840,N,3,B_LIMVAL,1,1,1
43,129,3841,N,1,A_OFVAL,1,1,1
43,131,3842,N,3,A_OFVAL,1,1,1
43,141,3843,N,4,A_OFVAL,1,1,1
43,146,3844,M,3,A_OFVAL,3,5,0
43,148,3845,N,5,A_OFVAL,1,1,1
43,149,3846,N,1,B_LIMVAL,1,1,1
43,150,3847,N,NA,C_NOVAL,NA,NA,1
43,153,3848,N,3,A_OFVAL,1,1,1
43,158,3849,N,NA,C_NOVAL,NA,NA,1
43,159,3850,N,1,A_OFVAL,1,1,1
43,162,3851,N,3,A_OFVAL,1,1,1
43,165,3852,N,4,B_LIMVAL,2,3,1
43,169,3853,N,3,A_OFVAL,1,1,1
43,173,3854,N,1,A_OFVAL,1,1,1
43,174,3855,M,NA,C_NOVAL,NA,NA,0
43,175,3856,N,2,A_OFVAL,1,1,1
43,177,3857,N,2,A_OFVAL,1,1,1
43,180,3858,M,1,A_OFVAL,3,5,0
43,181,3859,M,1,A_OFVAL,3,5,0
43,182,3860,N,3,A_OFVAL,1,1,1
43,184,3861,N,NA,C_NOVAL,NA,NA,1
43,186,3862,N,1,B_LIMVAL,1,1,1
43,189,3863,N,1,A_OFVAL,3,5,1
43,190,3864,N,3,A_OFVAL,1,1,1
43,195,3865,N,2,A_OFVAL,1,1,1
43,198,3866,N,3,A_OFVAL,1,1,1
43,209,3867,N,1,A_OFVAL,1,1,1
43,216,3868,N,5,A_OFVAL,1,1,1
43,219,3869,N,NA,C_NOVAL,NA,NA,1
43,226,3870,N,2,A_OFVAL,1,1,1
43,227,3871,N,1,A_OFVAL,1,1,1
43,228,3872,N,NA,C_NOVAL,NA,NA,1
43,231,3873,M,2,A_OFVAL,3,5,0
43,234,3874,M,5,A_OFVAL,3,5,0
43,241,3875,N,1,A_OFVAL,1,1,1
43,245,3876,N,3,B_LIMVAL,1,1,1
43,249,3877,N,1,A_OFVAL,1,1,1
43,255,3878,M,1,A_OFVAL,3,5,0
43,262,3879,N,5,A_OFVAL,1,1,1
43,265,3880,N,2,A_OFVAL,1,1,1
43,266,3881,N,2,B_LIMVAL,1,1,1
43,267,3882,M,NA,C_NOVAL,NA,NA,0
43,271,3883,N,1,A_OFVAL,1,1,1
43,272,3884,M,NA,C_NOVAL,NA,NA,0
43,275,3885,N,3,A_OFVAL,1,1,1
43,277,3886,N,1,A_OFVAL,1,1,1
43,279,3887,N,NA,C_NOVAL,NA,NA,1
43,281,3888,N,4,B_LIMVAL,1,1,1
43,283,3889,N,NA,C_NOVAL,NA,NA,1
43,284,3890,N,1,A_OFVAL,1,1,1
43,285,3891,N,1,B_LIMVAL,1,1,1
43,288,3892,M,3,A_OFVAL,3,5,0
43,290,3893,N,NA,C_NOVAL,NA,NA,1
43,293,3894,N,1,A_OFVAL,1,1,1
43,294,3895,N,1,A_OFVAL,1,1,1
43,296,3896,N,3,A_OFVAL,2,3,1
44,1,3897,N,2,A_OFVAL,1,1,1
44,9,3898,N,NA,C_NOVAL,NA,NA,1
44,13,3899,N,2,A_OFVAL,1,1,1
44,19,3900,M,3,A_OFVAL,3,5,0
44,20,3901,M,2,A_OFVAL,3,5,0
44,21,3902,N,4,A_OFVAL,2,3,1
44,24,3903,N,NA,C_NOVAL,NA,NA,1
44,28,3904,M,1,A_OFVAL,3,5,0
44,29,3905,N,3,A_OFVAL,1,1,1
44,31,3906,N,2,A_OFVAL,1,1,1
44,32,3907,N,NA,C_NOVAL,NA,NA,1
44,33,3908,N,2,A_OFVAL,1,1,1
44,41,3909,N,1,A_OFVAL,1,1,1
44,44,3910,N,NA,C_NOVAL,NA,NA,1
44,48,3911,N,NA,C_NOVAL,NA,NA,1
44,49,3912,N,2,A_OFVAL,1,1,1
44,50,3913,N,1,A_OFVAL,1,1,1
44,51,3914,M,2,A_OFVAL,3,5,0
44,57,3915,M,1,A_OFVAL,3,5,0
44,63,3916,N,3,A_OFVAL,1,1,1
44,64,3917,N,NA,C_NOVAL,NA,NA,1
44,67,3918,M,NA,C_NOVAL,NA,NA,0
44,69,3919,N,3,A_OFVAL,1,1,1
44,72,3920,N,NA,C_NOVAL,NA,NA,1
44,73,3921,N,3,A_OFVAL,1,1,1
44,81,3922,N,3,A_OFVAL,1,1,1
44,84,3923,N,3,A_OFVAL,1,1,1
44,86,3924,N,NA,C_NOVAL,NA,NA,1
44,88,3925,M,3,A_OFVAL,3,5,0
44,90,3926,N,NA,C_NOVAL,NA,NA,1
44,95,3927,N,2,A_OFVAL,1,1,1
44,96,3928,N,NA,C_NOVAL,NA,NA,1
44,104,3929,N,2,B_LIMVAL,1,1,1
44,105,3930,N,1,A_OFVAL,1,1,1
44,107,3931,N,2,A_OFVAL,1,1,1
44,112,3932,N,3,A_OFVAL,2,3,1
44,114,3933,N,2,A_OFVAL,1,1,1
44,117,3934,N,3,A_OFVAL,2,3,1
44,119,3935,N,NA,C_NOVAL,NA,NA,1
44,120,3936,M,2,A_OFVAL,3,5,0
44,122,3937,N,2,A_OFVAL,1,1,1
44,123,3938,N,3,A_OFVAL,1,1,1
44,127,3939,N,NA,C_NOVAL,NA,NA,1
44,129,3940,N,NA,C_NOVAL,NA,NA,1
44,130,3941,N,3,A_OFVAL,1,1,1
44,131,3942,N,3,A_OFVAL,1,1,1
44,135,3943,M,2,A_OFVAL,3,5,0
44,137,3944,N,3,A_OFVAL,1,1,1
44,140,3945,N,1,A_OFVAL,1,1,1
44,142,3946,N,NA,C_NOVAL,NA,NA,1
44,149,3947,N,2,B_LIMVAL,1,1,1
44,154,3948,N,2,A_OFVAL,1,1,1
44,155,3949,N,NA,C_NOVAL,NA,NA,1
44,156,3950,N,2,A_OFVAL,1,1,1
44,160,3951,N,NA,C_NOVAL,NA,NA,1
44,162,3952,N,3,A_OFVAL,1,1,1
44,167,3953,M,2,A_OFVAL,3,5,0
44,173,3954,N,1,A_OFVAL,1,1,1
44,175,3955,N,3,A_OFVAL,1,1,1
44,176,3956,N,NA,C_NOVAL,NA,NA,1
44,177,3957,N,3,A_OFVAL,2,3,1
44,182,3958,N,4,A_OFVAL,1,1,1
44,187,3959,M,3,A_OFVAL,2,4,0
44,194,3960,N,NA,C_NOVAL,NA,NA,1
44,195,3961,N,3,A_OFVAL,1,1,1
44,201,3962,N,5,A_OFVAL,1,1,1
44,202,3963,N,NA,C_NOVAL,NA,NA,1
44,211,3964,N,2,A_OFVAL,1,1,1
44,212,3965,N,2,A_OFVAL,1,1,1
44,213,3966,M,3,A_OFVAL,3,5,0
44,215,3967,N,2,A_OFVAL,1,1,1
44,216,3968,N,NA,C_NOVAL,NA,NA,1
44,217,3969,M,NA,C_NOVAL,NA,NA,0
44,221,3970,M,3,A_OFVAL,3,5,0
44,223,3971,N,2,A_OFVAL,1,1,1
44,224,3972,N,2,A_OFVAL,1,1,1
44,228,3973,N,NA,C_NOVAL,NA,NA,1
44,232,3974,M,NA,C_NOVAL,NA,NA,0
44,237,3975,M,3,A_OFVAL,3,5,0
44,240,3976,M,NA,C_NOVAL,NA,NA,0
44,242,3977,M,2,A_OFVAL,3,5,0
44,245,3978,N,NA,C_NOVAL,NA,NA,1
44,246,3979,N,NA,C_NOVAL,NA,NA,1
44,249,3980,N,2,A_OFVAL,1,1,1
44,254,3981,N,2,A_OFVAL,1,1,1
44,257,3982,N,2,A_OFVAL,1,1,1
44,269,3983,N,NA,C_NOVAL,NA,NA,1
44,274,3984,M,2,A_OFVAL,2,3,0
44,279,3985,N,NA,C_NOVAL,NA,NA,1
44,280,3986,N,2,A_OFVAL,1,1,1
44,281,3987,N,NA,C_NOVAL,NA,NA,1
44,283,3988,N,NA,C_NOVAL,NA,NA,1
44,284,3989,N,2,A_OFVAL,1,1,1
44,285,3990,N,NA,C_NOVAL,NA,NA,1
44,287,3991,M,4,A_OFVAL,3,5,0
44,291,3992,N,NA,C_NOVAL,NA,NA,1
44,293,3993,N,2,A_OFVAL,1,1,1
44,295,3994,N,3,A_OFVAL,1,1,1
44,297,3995,N,3,A_OFVAL,1,1,1
44,298,3996,N,3,A_OFVAL,1,1,1
45,1,3997,N,2,A_OFVAL,1,1,1
45,3,3998,N,2,A_OFVAL,1,1,1
45,5,3999,N,3,A_OFVAL,1,1,1
45,6,4000,M,NA,C_NOVAL,NA,NA,0
45,10,4001,N,2,A_OFVAL,1,1,1
45,13,4002,N,2,A_OFVAL,1,1,1
45,14,4003,N,3,A_OFVAL,1,1,1
45,17,4004,M,2,A_OFVAL,3,5,0
45,18,4005,N,3,A_OFVAL,1,1,1
45,23,4006,M,NA,C_NOVAL,NA,NA,0
45,24,4007,N,3,B_LIMVAL,1,1,1
45,31,4008,N,2,A_OFVAL,1,1,1
45,36,4009,N,3,A_OFVAL,2,2,1
45,39,4010,N,NA,C_NOVAL,NA,NA,1
45,40,4011,M,3,A_OFVAL,3,5,0
45,44,4012,N,NA,C_NOVAL,NA,NA,1
45,45,4013,M,2,A_OFVAL,3,5,0
45,48,4014,N,NA,C_NOVAL,NA,NA,1
45,50,4015,N,2,A_OFVAL,1,1,1
45,63,4016,N,3,A_OFVAL,1,1,1
45,64,4017,N,NA,C_NOVAL,NA,NA,1
45,66,4018,M,3,A_OFVAL,2,2,0
45,68,4019,N,3,A_OFVAL,2,3,1
45,69,4020,N,3,A_OFVAL,1,1,1
45,71,4021,N,3,B_LIMVAL,2,2,1
45,75,4022,N,2,A_OFVAL,1,1,1
45,81,4023,N,4,A_OFVAL,1,1,1
45,87,4024,M,3,A_OFVAL,3,5,0
45,90,4025,N,3,B_LIMVAL,2,3,1
45,95,4026,N,2,A_OFVAL,1,1,1
45,99,4027,N,3,A_OFVAL,2,3,1
45,101,4028,M,NA,C_NOVAL,NA,NA,0
45,104,4029,N,2,B_LIMVAL,1,1,1
45,105,4030,N,1,A_OFVAL,1,1,1
45,106,4031,N,3,A_OFVAL,1,1,1
45,107,4032,N,2,A_OFVAL,1,1,1
45,111,4033,N,2,A_OFVAL,1,1,1
45,112,4034,N,3,A_OFVAL,1,1,1
45,115,4035,N,3,A_OFVAL,2,2,1
45,117,4036,N,2,B_LIMVAL,1,1,1
45,122,4037,N,3,A_OFVAL,1,1,1
45,123,4038,N,3,A_OFVAL,1,1,1
45,128,4039,N,3,A_OFVAL,1,1,1
45,129,4040,N,3,A_OFVAL,1,1,1
45,130,4041,N,2,A_OFVAL,1,1,1
45,137,4042,N,3,A_OFVAL,1,1,1
45,140,4043,N,2,A_OFVAL,1,1,1
45,148,4044,N,4,A_OFVAL,1,1,1
45,152,4045,M,3,A_OFVAL,2,3,0
45,154,4046,N,3,A_OFVAL,1,1,1
45,155,4047,N,3,B_LIMVAL,1,1,1
45,156,4048,N,2,A_OFVAL,1,1,1
45,158,4049,N,NA,C_NOVAL,NA,NA,1
45,159,4050,N,2,A_OFVAL,1,1,1
45,160,4051,N,3,A_OFVAL,1,1,1
45,168,4052,M,NA,C_NOVAL,NA,NA,0
45,169,4053,N,4,A_OFVAL,1,1,1
45,172,4054,N,1,A_OFVAL,1,1,1
45,175,4055,N,2,A_OFVAL,1,1,1
45,178,4056,N,2,A_OFVAL,1,1,1
45,182,4057,N,3,A_OFVAL,1,1,1
45,185,4058,M,3,A_OFVAL,3,5,0
45,190,4059,N,3,A_OFVAL,1,1,1
45,192,4060,M,3,A_OFVAL,3,5,0
45,194,4061,N,NA,C_NOVAL,NA,NA,1
45,196,4062,M,4,A_OFVAL,2,4,0
45,198,4063,N,3,B_LIMVAL,2,2,1
45,199,4064,N,NA,C_NOVAL,NA,NA,1
45,200,4065,N,3,A_OFVAL,1,1,1
45,201,4066,N,3,A_OFVAL,1,1,1
45,204,4067,N,3,A_OFVAL,1,1,1
45,205,4068,M,4,A_OFVAL,3,5,0
45,208,4069,M,2,A_OFVAL,3,5,0
45,210,4070,M,NA,C_NOVAL,NA,NA,0
45,211,4071,N,2,A_OFVAL,1,1,1
45,214,4072,N,3,B_LIMVAL,1,1,1
45,215,4073,N,3,A_OFVAL,1,1,1
45,216,4074,N,3,A_OFVAL,2,2,1
45,227,4075,N,1,A_OFVAL,1,1,1
45,229,4076,M,2,A_OFVAL,3,5,0
45,238,4077,M,2,A_OFVAL,3,5,0
45,248,4078,N,NA,C_NOVAL,NA,NA,1
45,253,4079,M,NA,C_NOVAL,NA,NA,0
45,254,4080,N,2,B_LIMVAL,1,1,1
45,257,4081,N,1,A_OFVAL,1,1,1
45,262,4082,N,4,B_LIMVAL,2,2,1
45,265,4083,N,2,A_OFVAL,1,1,1
45,268,4084,N,2,A_OFVAL,1,1,1
45,269,4085,N,NA,C_NOVAL,NA,NA,1
45,275,4086,N,3,A_OFVAL,1,1,1
45,276,4087,M,4,A_OFVAL,2,4,0
45,280,4088,N,3,A_OFVAL,1,1,1
45,283,4089,N,NA,C_NOVAL,NA,NA,1
45,290,4090,N,3,B_LIMVAL,1,1,1
45,291,4091,N,3,A_OFVAL,1,1,1
45,293,4092,N,2,A_OFVAL,1,1,1
45,294,4093,N,3,A_OFVAL,2,3,1
45,295,4094,N,3,A_OFVAL,1,1,1
45,297,4095,N,3,A_OFVAL,1,1,1
45,298,4096,N,3,A_OFVAL,1,1,1
46,3,4097,N,2,A_OFVAL,1,1,1
46,5,4098,N,4,A_OFVAL,1,1,1
46,8,4099,N,2,A_OFVAL,1,1,1
46,9,4100,N,2,B_LIMVAL,1,1,1
46,10,4101,N,2,A_OFVAL,1,1,1
46,11,4102,M,1,A_OFVAL,3,5,0
46,13,4103,N,2,A_OFVAL,1,1,1
46,24,4104,N,4,B_LIMVAL,1,1,1
46,29,4105,N,4,A_OFVAL,1,1,1
46,32,4106,N,NA,C_NOVAL,NA,NA,1
46,41,4107,N,1,A_OFVAL,1,1,1
46,43,4108,N,4,A_OFVAL,1,1,1
46,48,4109,N,NA,C_NOVAL,NA,NA,1
46,49,4110,N,1,A_OFVAL,1,1,1
