exID,pairID,responseID,ground_truth,KQ/QQ,value_decision,response3,response5,reported_difficulty
39,427,1244,Nonmated,QQ,Value,1,1,4
39,437,1245,Mated,QQ,Value,3,5,4
39,442,1246,Nonmated,QQ,Value,1,1,4
39,454,1247,Mated,QQ,Value,3,5,3
39,461,1248,Mated,QQ,Value,1,1,4
39,476,1249,Nonmated,QQ,Value,2,4,4
39,491,1250,Nonmated,QQ,Value,1,1,1
39,598,1251,Nonmated,QQ,Value,1,1,4
39,608,1252,Nonmated,QQ,Value,1,1,3
40,7,1253,Nonmated,QQ,Value,2,3,4
40,13,1254,Nonmated,QQ,Value,1,1,1
40,21,1255,Nonmated,QQ,NV,NA,NA,NA
40,62,1256,Mated,QQ,NV,NA,NA,NA
40,66,1257,Mated,QQ,NV,NA,NA,NA
40,66,1258,Mated,QQ,Value,2,3,3
40,83,1259,Nonmated,QQ,NV,NA,NA,NA
40,95,1260,Nonmated,QQ,Value,1,1,1
40,121,1261,Nonmated,QQ,Value,1,1,1
40,143,1262,Nonmated,QQ,NV,NA,NA,NA
40,153,1263,Nonmated,QQ,Value,2,2,4
40,191,1264,Mated,QQ,Value,3,5,2
40,206,1265,Nonmated,QQ,Value,2,3,4
40,206,1266,Nonmated,QQ,Value,1,1,1
40,208,1267,Nonmated,QQ,NV,NA,NA,NA
40,231,1268,Mated,QQ,NV,NA,NA,NA
40,283,1269,Nonmated,QQ,Value,2,3,4
40,284,1270,Mated,QQ,Value,2,3,5
40,291,1271,Nonmated,QQ,Value,1,1,1
40,292,1272,Mated,QQ,Value,3,5,1
40,300,1273,Nonmated,QQ,Value,2,2,4
40,313,1274,Nonmated,QQ,Value,1,1,1
40,332,1275,Nonmated,QQ,Value,2,3,4
40,336,1276,Mated,QQ,Value,3,5,1
40,368,1277,Mated,QQ,NV,NA,NA,NA
40,368,1278,Mated,QQ,NV,NA,NA,NA
40,399,1279,Nonmated,QQ,Value,2,3,4
40,405,1280,Mated,QQ,Value,2,3,4
40,413,1281,Mated,QQ,Value,3,5,5
40,417,1282,Nonmated,QQ,NV,NA,NA,NA
40,422,1283,Mated,QQ,Value,3,5,2
40,422,1284,Mated,QQ,Value,3,5,2
40,428,1285,Mated,QQ,NV,NA,NA,NA
40,429,1286,Mated,QQ,NV,NA,NA,NA
40,437,1287,Mated,QQ,Value,3,5,3
40,438,1288,Nonmated,QQ,Value,2,3,4
40,457,1289,Nonmated,QQ,Value,2,3,4
40,457,1290,Nonmated,QQ,Value,2,3,4
40,474,1291,Nonmated,QQ,Value,2,3,4
40,484,1292,Nonmated,QQ,NV,NA,NA,NA
40,485,1293,Nonmated,QQ,Value,2,3,5
40,511,1294,Nonmated,QQ,Value,1,1,1
40,524,1295,Nonmated,QQ,Value,1,1,4
40,535,1296,Nonmated,QQ,Value,1,1,1
40,564,1297,Nonmated,QQ,Value,NA,NA,NA
40,576,1298,Nonmated,QQ,Value,2,3,4
40,581,1299,Nonmated,QQ,Value,1,1,3
40,584,1300,Nonmated,QQ,Value,2,3,4
40,590,1301,Nonmated,QQ,Value,2,3,4
40,614,1302,Mated,QQ,Value,2,3,4
41,2,1303,Nonmated,QQ,Value,2,3,4
41,22,1304,Nonmated,QQ,Value,2,3,3
41,57,1305,Nonmated,QQ,Value,2,3,3
41,62,1306,Mated,QQ,Value,2,3,3
41,71,1307,Mated,QQ,Value,2,3,3
41,79,1308,Mated,QQ,Value,2,3,3
41,93,1309,Nonmated,QQ,Value,2,4,3
41,96,1310,Nonmated,QQ,Value,2,3,4
41,99,1311,Nonmated,QQ,Value,2,3,4
41,103,1312,Nonmated,QQ,Value,2,3,3
41,115,1313,Nonmated,QQ,Value,2,3,3
41,117,1314,Mated,QQ,Value,3,5,3
41,129,1315,Nonmated,QQ,Value,2,3,3
41,130,1316,Nonmated,QQ,Value,2,3,3
41,156,1317,Mated,QQ,Value,2,3,4
41,167,1318,Nonmated,QQ,Value,1,1,1
41,170,1319,Nonmated,QQ,Value,2,3,5
41,174,1320,Mated,QQ,Value,3,5,2
41,226,1321,Nonmated,QQ,Value,2,3,3
41,236,1322,Nonmated,QQ,Value,2,3,4
41,262,1323,Mated,QQ,Value,2,3,5
41,270,1324,Mated,QQ,Value,2,3,4
41,286,1325,Nonmated,QQ,Value,2,3,3
41,296,1326,Mated,QQ,Value,2,4,3
41,335,1327,Mated,QQ,Value,2,3,3
41,353,1328,Nonmated,QQ,Value,2,3,4
41,354,1329,Mated,QQ,Value,2,3,3
41,372,1330,Mated,QQ,Value,2,3,3
41,374,1331,Nonmated,QQ,Value,2,3,3
41,383,1332,Nonmated,QQ,Value,2,3,3
41,386,1333,Nonmated,QQ,Value,2,3,3
41,391,1334,Mated,QQ,Value,2,3,4
41,394,1335,Mated,QQ,Value,2,3,3
41,416,1336,Mated,QQ,Value,2,3,3
41,435,1337,Mated,QQ,Value,3,5,1
41,469,1338,Nonmated,QQ,Value,2,3,3
41,476,1339,Nonmated,QQ,Value,2,3,4
41,520,1340,Mated,QQ,Value,2,3,3
41,521,1341,Nonmated,QQ,Value,2,3,3
41,522,1342,Nonmated,QQ,Value,2,3,4
41,530,1343,Nonmated,QQ,Value,1,1,1
41,560,1344,Nonmated,QQ,Value,2,3,3
41,579,1345,Mated,QQ,Value,2,3,3
42,82,1346,Mated,QQ,Value,3,5,3
42,97,1347,Mated,QQ,Value,2,4,4
42,146,1348,Nonmated,QQ,Value,2,3,3
42,148,1349,Nonmated,QQ,Value,1,1,2
42,162,1350,Mated,QQ,Value,2,3,3
42,172,1351,Nonmated,QQ,Value,2,3,3
42,175,1352,Nonmated,QQ,Value,2,3,3
42,187,1353,Nonmated,QQ,Value,2,3,4
42,199,1354,Nonmated,QQ,Value,2,3,3
42,222,1355,Nonmated,QQ,Value,2,3,3
42,225,1356,Nonmated,QQ,Value,1,1,1
42,244,1357,Nonmated,QQ,Value,2,3,3
42,268,1358,Mated,QQ,Value,3,5,3
42,273,1359,Nonmated,QQ,Value,2,3,4
42,322,1360,Nonmated,QQ,Value,2,3,3
42,341,1361,Mated,QQ,Value,3,5,3
42,342,1362,Nonmated,QQ,Value,2,3,3
42,369,1363,Mated,QQ,Value,3,5,3
42,379,1364,Nonmated,QQ,Value,1,1,2
42,430,1365,Nonmated,QQ,Value,2,3,4
42,448,1366,Mated,QQ,Value,2,3,4
42,478,1367,Nonmated,QQ,Value,2,3,4
42,486,1368,Mated,QQ,Value,2,3,4
42,499,1369,Mated,QQ,Value,3,5,3
42,501,1370,Mated,QQ,Value,2,3,3
42,508,1371,Nonmated,QQ,Value,2,3,4
42,510,1372,Nonmated,QQ,Value,2,3,3
42,516,1373,Mated,QQ,Value,2,3,4
42,529,1374,Nonmated,QQ,Value,2,3,4
42,531,1375,Nonmated,QQ,Value,2,3,4
42,537,1376,Mated,QQ,Value,2,3,4
42,577,1377,Nonmated,QQ,Value,2,2,3
42,585,1378,Mated,QQ,Value,3,5,3
42,588,1379,Nonmated,QQ,Value,2,3,4
42,618,1380,Nonmated,QQ,Value,1,1,2
43,1,1381,Nonmated,QQ,Value,2,2,4
43,3,1382,Nonmated,QQ,Value,2,2,2
43,5,1383,Nonmated,QQ,Value,2,3,3
43,15,1384,Mated,QQ,Value,2,3,3
43,23,1385,Mated,QQ,Value,2,3,3
43,26,1386,Mated,QQ,Value,2,3,3
43,35,1387,Nonmated,QQ,Value,2,2,4
43,72,1388,Nonmated,QQ,NV,NA,NA,NA
43,75,1389,Mated,QQ,Value,3,5,3
43,77,1390,Nonmated,QQ,Value,1,1,3
43,124,1391,Nonmated,QQ,Value,2,3,3
43,155,1392,Mated,QQ,Value,2,4,3
43,161,1393,Nonmated,QQ,Value,2,3,3
43,164,1394,Mated,QQ,Value,3,5,3
43,185,1395,Nonmated,QQ,Value,2,3,3
43,194,1396,Nonmated,QQ,Value,2,3,3
43,195,1397,Nonmated,QQ,Value,2,2,3
43,269,1398,Nonmated,QQ,Value,2,3,3
43,280,1399,Mated,QQ,Value,2,3,3
43,316,1400,Nonmated,QQ,Value,2,3,3
43,325,1401,Nonmated,QQ,Value,NA,NA,NA
43,407,1402,Mated,QQ,Value,2,2,3
43,427,1403,Nonmated,QQ,Value,2,3,3
43,459,1404,Mated,QQ,Value,2,3,3
43,489,1405,Nonmated,QQ,Value,2,3,3
43,504,1406,Nonmated,QQ,Value,1,1,2
43,519,1407,Mated,QQ,Value,2,3,4
43,587,1408,Mated,QQ,Value,2,2,3
43,609,1409,Nonmated,QQ,Value,2,2,3
43,615,1410,Nonmated,QQ,Value,1,1,1
44,56,1411,Nonmated,QQ,Value,2,3,4
44,59,1412,Nonmated,QQ,Value,2,3,3
44,61,1413,Nonmated,QQ,Value,2,4,3
44,94,1414,Mated,QQ,Value,2,3,3
44,102,1415,Mated,QQ,NV,NA,NA,NA
44,120,1416,Nonmated,QQ,Value,1,1,3
44,131,1417,Nonmated,QQ,Value,1,1,3
44,134,1418,Nonmated,QQ,Value,2,3,3
44,135,1419,Nonmated,QQ,Value,2,2,3
44,168,1420,Nonmated,QQ,Value,2,4,3
44,169,1421,Mated,QQ,Value,2,4,3
44,235,1422,Nonmated,QQ,Value,2,3,3
44,302,1423,Nonmated,QQ,Value,2,2,3
44,303,1424,Mated,QQ,Value,3,5,3
44,304,1425,Nonmated,QQ,Value,2,2,3
44,328,1426,Mated,QQ,Value,2,3,3
44,345,1427,Nonmated,QQ,Value,2,2,3
44,371,1428,Nonmated,QQ,Value,1,1,2
44,388,1429,Nonmated,QQ,Value,1,1,3
44,607,1430,Nonmated,QQ,Value,2,3,3
45,4,1431,Mated,QQ,Value,2,3,4
45,14,1432,Nonmated,QQ,Value,1,1,3
45,22,1433,Nonmated,QQ,NV,NA,NA,NA
45,28,1434,Mated,QQ,Value,2,3,3
45,46,1435,Mated,QQ,Value,3,5,3
45,53,1436,Nonmated,QQ,Value,2,3,3
45,61,1437,Nonmated,QQ,Value,2,2,3
45,73,1438,Nonmated,QQ,Value,2,3,3
45,79,1439,Mated,QQ,Value,2,2,3
45,93,1440,Nonmated,QQ,Value,2,4,4
45,116,1441,Mated,QQ,Value,2,3,3
45,127,1442,Nonmated,QQ,Value,2,2,3
45,152,1443,Nonmated,QQ,Value,2,3,3
45,163,1444,Nonmated,QQ,Value,1,1,2
45,168,1445,Nonmated,QQ,Value,2,2,3
45,178,1446,Nonmated,QQ,Value,1,1,1
45,230,1447,Nonmated,QQ,Value,2,3,3
45,238,1448,Nonmated,QQ,Value,1,1,2
45,239,1449,Nonmated,QQ,Value,2,2,3
45,276,1450,Nonmated,QQ,Value,2,2,3
45,296,1451,Mated,QQ,Value,2,4,4
45,320,1452,Nonmated,QQ,Value,2,4,3
45,326,1453,Nonmated,QQ,Value,2,2,3
45,335,1454,Mated,QQ,Value,2,3,3
45,354,1455,Mated,QQ,NV,NA,NA,NA
45,365,1456,Nonmated,QQ,Value,2,3,4
45,391,1457,Mated,QQ,Value,1,1,2
45,409,1458,Mated,QQ,Value,3,5,3
45,436,1459,Mated,QQ,Value,3,5,2
45,465,1460,Mated,QQ,Value,2,3,3
45,476,1461,Nonmated,QQ,Value,2,3,3
45,480,1462,Nonmated,QQ,Value,2,2,3
45,483,1463,Nonmated,QQ,Value,1,1,2
45,528,1464,Nonmated,QQ,Value,2,3,4
45,530,1465,Nonmated,QQ,Value,1,1,2
45,560,1466,Nonmated,QQ,Value,NA,NA,NA
45,601,1467,Nonmated,QQ,Value,2,2,3
46,4,1468,Mated,QQ,Value,2,3,4
46,17,1469,Nonmated,QQ,Value,2,3,3
46,33,1470,Nonmated,QQ,Value,1,1,1
46,109,1471,Mated,QQ,Value,1,1,4
46,126,1472,Nonmated,QQ,Value,2,4,4
46,128,1473,Mated,QQ,Value,3,5,3
46,161,1474,Nonmated,QQ,Value,2,3,4
46,165,1475,Nonmated,QQ,Value,2,3,4
46,195,1476,Nonmated,QQ,Value,1,1,4
46,203,1477,Nonmated,QQ,Value,1,1,4
46,213,1478,Mated,QQ,Value,3,5,3
46,216,1479,Nonmated,QQ,Value,1,1,2
46,233,1480,Nonmated,QQ,Value,2,3,4
46,274,1481,Mated,QQ,Value,3,5,2
46,290,1482,Mated,QQ,Value,3,5,3
46,319,1483,Nonmated,QQ,Value,2,4,4
46,325,1484,Nonmated,QQ,Value,1,1,4
46,337,1485,Nonmated,QQ,Value,1,1,4
46,356,1486,Nonmated,QQ,Value,1,1,2
46,377,1487,Nonmated,QQ,Value,2,2,4
46,380,1488,Nonmated,QQ,Value,1,1,3
46,391,1489,Mated,QQ,Value,2,2,4
46,409,1490,Mated,QQ,Value,3,5,3
46,452,1491,Nonmated,QQ,Value,1,1,2
46,458,1492,Nonmated,QQ,Value,2,3,3
46,459,1493,Mated,QQ,Value,1,1,3
46,480,1494,Nonmated,QQ,Value,2,4,4
46,487,1495,Mated,QQ,Value,3,5,1
46,489,1496,Nonmated,QQ,Value,2,4,4
46,519,1497,Mated,QQ,Value,1,1,5
46,528,1498,Nonmated,QQ,Value,2,4,4
46,561,1499,Mated,QQ,Value,3,5,4
46,609,1500,Nonmated,QQ,Value,2,3,4
46,611,1501,Mated,QQ,Value,3,5,5
47,18,1502,Nonmated,QQ,Value,3,5,3
47,29,1503,Mated,QQ,Value,3,5,4
47,47,1504,Nonmated,QQ,Value,1,1,1
47,67,1505,Mated,QQ,Value,3,5,2
47,92,1506,Nonmated,QQ,Value,1,1,1
47,112,1507,Mated,QQ,Value,3,5,3
47,118,1508,Nonmated,QQ,Value,2,3,4
47,118,1509,Nonmated,QQ,Value,2,4,4
47,139,1510,Nonmated,QQ,Value,2,4,4
47,181,1511,Mated,QQ,Value,3,5,3
47,194,1512,Nonmated,QQ,Value,3,5,4
47,243,1513,Mated,QQ,Value,3,5,3
47,255,1514,Nonmated,QQ,Value,2,3,4
47,263,1515,Mated,QQ,Value,3,5,3
47,271,1516,Mated,QQ,Value,3,5,3
47,302,1517,Nonmated,QQ,Value,2,2,4
47,304,1518,Nonmated,QQ,Value,2,3,4
47,306,1519,Nonmated,QQ,Value,2,3,4
47,334,1520,Mated,QQ,Value,3,5,3
47,345,1521,Nonmated,QQ,Value,2,3,4
47,346,1522,Mated,QQ,Value,3,5,3
47,358,1523,Nonmated,QQ,Value,1,1,1
47,358,1524,Nonmated,QQ,Value,1,1,1
47,363,1525,Mated,QQ,Value,3,5,1
47,371,1526,Nonmated,QQ,Value,1,1,2
47,395,1527,Nonmated,QQ,Value,2,4,5
47,395,1528,Nonmated,QQ,Value,2,4,4
47,398,1529,Nonmated,QQ,Value,1,1,2
47,407,1530,Mated,QQ,Value,2,3,4
47,434,1531,Nonmated,QQ,Value,3,5,4
47,450,1532,Nonmated,QQ,Value,2,3,4
47,453,1533,Nonmated,QQ,Value,1,1,2
47,471,1534,Nonmated,QQ,Value,3,5,3
47,473,1535,Nonmated,QQ,Value,1,1,2
47,473,1536,Nonmated,QQ,Value,1,1,2
47,493,1537,Mated,QQ,Value,3,5,1
47,494,1538,Nonmated,QQ,Value,2,4,3
47,497,1539,Mated,QQ,Value,3,5,4
47,517,1540,Nonmated,QQ,Value,2,3,4
47,544,1541,Nonmated,QQ,Value,1,1,1
47,549,1542,Mated,QQ,Value,3,5,4
47,551,1543,Nonmated,QQ,Value,2,3,4
47,566,1544,Nonmated,QQ,Value,2,2,4
47,569,1545,Nonmated,QQ,Value,3,5,3
47,582,1546,Mated,QQ,Value,2,3,4
47,586,1547,Nonmated,QQ,Value,1,1,1
47,604,1548,Nonmated,QQ,Value,2,3,4
47,604,1549,Nonmated,QQ,Value,2,2,4
47,607,1550,Nonmated,QQ,Value,2,4,4
47,617,1551,Nonmated,QQ,Value,1,1,2
48,53,1552,Nonmated,QQ,Value,2,3,3
48,60,1553,Nonmated,QQ,Value,2,3,3
48,137,1554,Nonmated,QQ,Value,2,3,3
48,150,1555,Mated,QQ,Value,2,4,4
48,175,1556,Nonmated,QQ,Value,1,1,3
48,178,1557,Nonmated,QQ,Value,1,1,1
48,187,1558,Nonmated,QQ,Value,2,3,4
48,197,1559,Mated,QQ,Value,2,3,3
48,222,1560,Nonmated,QQ,Value,2,3,3
48,230,1561,Nonmated,QQ,Value,2,4,3
48,239,1562,Nonmated,QQ,Value,2,3,4
48,259,1563,Mated,QQ,Value,2,3,3
48,261,1564,Mated,QQ,Value,2,3,3
48,282,1565,Nonmated,QQ,Value,2,3,3
48,285,1566,Nonmated,QQ,Value,2,3,3
48,322,1567,Nonmated,QQ,Value,2,3,4
48,350,1568,Mated,QQ,Value,3,5,3
48,396,1569,Nonmated,QQ,Value,1,1,2
48,601,1570,Nonmated,QQ,Value,2,3,3
48,618,1571,Nonmated,QQ,Value,1,1,3
49,9,1572,Mated,QQ,Value,3,5,2
49,181,1573,Mated,QQ,Value,3,5,3
49,204,1574,Nonmated,QQ,Value,2,3,4
49,306,1575,Nonmated,QQ,Value,2,3,3
49,334,1576,Mated,QQ,Value,2,2,3
49,389,1577,Mated,QQ,Value,3,5,2
49,393,1578,Mated,QQ,Value,3,5,4
49,496,1579,Nonmated,QQ,Value,2,3,4
49,586,1580,Nonmated,QQ,Value,1,1,1
49,617,1581,Nonmated,QQ,Value,1,1,3
