exID,pairID,responseID,ground_truth,value_decision,response3,response5,response7,reported_difficulty
27,214,2155,Nonmated,1A_Value,2,4,5,3
27,224,2156,Mated,1A_Value,2,3,4,4
27,227,2157,Nonmated,1A_Value,2,3,4,4
27,236,2158,Nonmated,1A_Value,2,4,5,3
27,237,2159,Mated,1A_Value,2,4,6,4
27,241,2160,Mated,1A_Value,2,4,5,3
27,244,2161,Mated,1A_Value,2,4,5,3
27,245,2162,Mated,1A_Value,2,4,6,2
27,249,2163,Nonmated,1A_Value,2,2,3,4
27,267,2164,Nonmated,1A_Value,2,4,5,3
27,252,2165,Nonmated,1A_Value,2,2,3,4
27,254,2166,Nonmated,1A_Value,2,3,4,4
27,260,2167,Nonmated,1A_Value,2,2,3,5
27,270,2168,Mated,1A_Value,2,2,3,3
27,271,2169,Nonmated,1A_Value,2,4,5,3
27,273,2170,Nonmated,1A_Value,2,4,5,4
27,277,2171,Nonmated,1A_Value,1,1,1,2
27,281,2172,Mated,1A_Value,2,2,3,4
27,282,2173,Mated,1A_Value,2,4,5,3
27,287,2174,Mated,1A_Value,2,4,5,2
27,289,2175,Mated,1A_Value,2,2,3,3
27,292,2176,Nonmated,1B_NoValue,NA,NA,NA,NA
27,294,2177,Nonmated,1A_Value,1,1,1,1
27,297,2178,Mated,1A_Value,2,4,5,2
28,4,2179,Mated,1A_Value,2,4,6,2
28,22,2180,Mated,1A_Value,2,4,6,2
28,30,2181,Nonmated,1A_Value,2,2,3,4
28,78,2182,Nonmated,1A_Value,2,4,5,3
28,220,2183,Mated,1A_Value,3,5,7,3
28,44,2184,Nonmated,1A_Value,2,2,2,3
28,50,2185,Nonmated,1A_Value,1,1,1,3
28,77,2186,Mated,1A_Value,2,4,5,2
28,83,2187,Nonmated,1A_Value,2,4,5,3
28,87,2188,Nonmated,1A_Value,1,1,1,3
28,94,2189,Mated,1A_Value,2,2,3,4
28,114,2190,Nonmated,1A_Value,2,2,2,3
28,117,2191,Nonmated,1A_Value,2,4,5,2
28,275,2192,Nonmated,1A_Value,2,4,5,2
28,149,2193,Mated,1A_Value,2,4,5,3
28,172,2194,Nonmated,1A_Value,2,4,5,1
28,214,2195,Nonmated,1A_Value,2,4,5,2
28,245,2196,Mated,1A_Value,2,4,6,3
28,294,2197,Nonmated,1A_Value,1,1,1,1
29,1,2198,Mated,1A_Value,3,5,7,2
29,4,2199,Mated,1A_Value,3,5,7,2
29,231,2200,Nonmated,1A_Value,2,4,5,3
29,6,2201,Nonmated,1A_Value,2,4,5,2
29,12,2202,Nonmated,1A_Value,1,1,1,3
29,14,2203,Nonmated,1A_Value,2,4,5,2
29,184,2204,Nonmated,1A_Value,2,4,5,3
29,16,2205,Nonmated,1A_Value,2,4,5,3
29,19,2206,Nonmated,1A_Value,2,4,5,2
29,22,2207,Mated,1A_Value,3,5,7,2
29,43,2208,Mated,1A_Value,3,5,7,1
29,23,2209,Nonmated,1A_Value,1,1,1,2
29,24,2210,Mated,1A_Value,2,4,5,2
29,26,2211,Nonmated,1A_Value,1,1,1,3
29,27,2212,Nonmated,1A_Value,1,1,1,3
29,30,2213,Nonmated,1A_Value,1,1,1,3
29,34,2214,Nonmated,1A_Value,2,4,5,3
29,38,2215,Mated,1A_Value,3,5,7,2
29,39,2216,Mated,1A_Value,2,4,5,2
29,40,2217,Mated,1A_Value,1,1,1,4
29,78,2218,Nonmated,1A_Value,2,4,5,3
29,41,2219,Nonmated,1A_Value,2,4,5,3
29,220,2220,Mated,1A_Value,3,5,7,2
29,42,2221,Mated,1A_Value,3,5,7,2
29,45,2222,Mated,1A_Value,2,4,5,3
29,46,2223,Nonmated,1A_Value,2,4,5,3
29,47,2224,Nonmated,1A_Value,2,4,5,2
29,48,2225,Nonmated,1A_Value,2,4,5,3
29,49,2226,Nonmated,1A_Value,2,4,5,3
29,51,2227,Mated,1A_Value,2,4,5,3
29,56,2228,Nonmated,1A_Value,1,1,1,1
29,58,2229,Mated,1A_Value,2,4,5,3
29,60,2230,Mated,1A_Value,2,4,5,3
29,62,2231,Nonmated,1A_Value,2,4,5,2
29,66,2232,Mated,1A_Value,2,4,5,3
29,67,2233,Mated,1A_Value,2,4,5,3
29,69,2234,Mated,1A_Value,2,4,5,3
29,70,2235,Mated,1A_Value,2,4,5,2
29,71,2236,Nonmated,1A_Value,1,1,1,4
29,76,2237,Nonmated,1A_Value,2,4,5,3
29,82,2238,Nonmated,1A_Value,2,4,5,3
29,87,2239,Nonmated,1A_Value,1,1,1,2
29,91,2240,Mated,1A_Value,3,5,7,2
29,92,2241,Mated,1A_Value,3,5,7,2
29,106,2242,Nonmated,1A_Value,2,4,5,2
29,111,2243,Mated,1A_Value,3,5,7,2
29,180,2244,Mated,1A_Value,3,5,7,3
29,112,2245,Mated,1A_Value,2,4,5,2
29,115,2246,Nonmated,1A_Value,2,2,3,4
29,116,2247,Mated,1A_Value,3,5,7,2
29,117,2248,Nonmated,1A_Value,2,4,5,3
29,119,2249,Mated,1A_Value,2,4,6,2
29,275,2250,Nonmated,1A_Value,2,4,5,3
29,121,2251,Nonmated,1A_Value,2,4,5,3
29,126,2252,Nonmated,1A_Value,1,1,1,2
29,129,2253,Nonmated,1A_Value,1,1,1,3
29,141,2254,Nonmated,1A_Value,1,1,1,1
29,143,2255,Mated,1A_Value,2,4,6,2
29,146,2256,Mated,1A_Value,2,4,5,3
29,147,2257,Mated,1A_Value,2,4,5,3
29,149,2258,Mated,1A_Value,2,4,5,3
29,228,2259,Mated,1A_Value,2,4,5,2
29,154,2260,Nonmated,1A_Value,1,1,1,2
29,157,2261,Nonmated,1A_Value,2,4,5,3
29,161,2262,Nonmated,1A_Value,2,4,5,2
29,164,2263,Mated,1A_Value,2,4,6,2
29,171,2264,Mated,1A_Value,2,4,5,3
29,172,2265,Nonmated,1A_Value,2,4,5,2
29,174,2266,Nonmated,1A_Value,1,1,1,3
29,176,2267,Mated,1A_Value,2,4,5,3
29,182,2268,Nonmated,1A_Value,1,1,1,2
29,183,2269,Nonmated,1A_Value,2,4,5,3
29,188,2270,Nonmated,1A_Value,2,4,5,2
29,196,2271,Nonmated,1A_Value,1,1,1,3
29,189,2272,Nonmated,1A_Value,2,4,5,2
29,190,2273,Nonmated,1A_Value,1,1,1,4
29,195,2274,Mated,1A_Value,2,2,3,4
29,199,2275,Nonmated,1A_Value,2,4,5,3
29,200,2276,Nonmated,1A_Value,1,1,1,2
29,212,2277,Mated,1A_Value,3,5,7,2
29,217,2278,Nonmated,1A_Value,1,1,1,2
29,222,2279,Nonmated,1A_Value,2,4,5,2
29,229,2280,Mated,1A_Value,2,4,5,2
29,235,2281,Nonmated,1A_Value,1,1,1,2
29,233,2282,Nonmated,1A_Value,1,1,1,3
29,234,2283,Nonmated,1A_Value,2,4,5,2
29,246,2284,Nonmated,1A_Value,2,4,5,4
29,247,2285,Nonmated,1A_Value,2,4,5,2
29,248,2286,Mated,1A_Value,2,4,5,3
29,258,2287,Mated,1A_Value,3,5,7,2
29,263,2288,Nonmated,1A_Value,2,2,2,5
29,264,2289,Nonmated,1A_Value,2,4,5,2
29,266,2290,Nonmated,1A_Value,2,4,5,2
29,268,2291,Nonmated,1A_Value,1,1,1,2
29,269,2292,Mated,1A_Value,2,4,5,3
29,274,2293,Mated,1A_Value,2,4,5,2
29,276,2294,Nonmated,1A_Value,2,3,4,5
29,286,2295,Nonmated,1A_Value,2,4,5,3
29,290,2296,Nonmated,1A_Value,2,4,5,3
29,296,2297,Nonmated,1A_Value,2,4,5,3
30,1,2298,Mated,1A_Value,3,5,7,3
30,2,2299,Nonmated,1A_Value,1,1,1,3
30,5,2300,Nonmated,1A_Value,2,2,3,4
30,8,2301,Nonmated,1A_Value,1,1,1,1
30,9,2302,Mated,1A_Value,2,2,3,4
30,12,2303,Nonmated,1A_Value,1,1,1,3
30,16,2304,Nonmated,1A_Value,2,3,4,3
30,17,2305,Mated,1A_Value,2,4,5,3
30,19,2306,Nonmated,1A_Value,2,2,3,3
30,24,2307,Mated,1A_Value,2,4,5,3
30,35,2308,Mated,1A_Value,2,4,6,3
30,192,2309,Mated,1A_Value,2,4,5,3
30,132,2310,Nonmated,1A_Value,2,4,5,3
30,37,2311,Nonmated,1A_Value,2,4,5,3
30,38,2312,Mated,1A_Value,2,4,5,3
30,40,2313,Mated,1A_Value,2,2,3,4
30,45,2314,Mated,1A_Value,2,2,3,4
30,46,2315,Nonmated,1A_Value,2,2,2,4
30,47,2316,Nonmated,1A_Value,2,2,3,3
30,48,2317,Nonmated,1A_Value,2,4,5,3
30,49,2318,Nonmated,1A_Value,2,2,3,4
30,52,2319,Nonmated,1A_Value,2,2,3,4
30,56,2320,Nonmated,1A_Value,1,1,1,3
30,59,2321,Nonmated,1A_Value,2,4,5,3
30,60,2322,Mated,1A_Value,2,4,5,3
30,62,2323,Nonmated,1A_Value,2,2,3,4
30,65,2324,Nonmated,1A_Value,2,4,5,3
30,69,2325,Mated,1A_Value,2,2,3,4
30,70,2326,Mated,1A_Value,2,2,3,4
30,71,2327,Nonmated,1A_Value,2,3,4,5
30,75,2328,Nonmated,1A_Value,2,2,3,4
30,76,2329,Nonmated,1A_Value,2,2,3,3
30,81,2330,Nonmated,1A_Value,2,4,5,4
30,82,2331,Nonmated,1A_Value,2,4,5,3
30,91,2332,Mated,1A_Value,3,5,7,3
30,106,2333,Nonmated,1A_Value,2,2,3,4
30,112,2334,Mated,1A_Value,2,4,5,3
30,113,2335,Mated,1A_Value,2,2,3,4
30,115,2336,Nonmated,1A_Value,2,2,3,3
30,119,2337,Mated,1A_Value,3,5,7,3
30,122,2338,Nonmated,1A_Value,1,1,1,2
30,123,2339,Nonmated,1A_Value,2,4,5,3
30,126,2340,Nonmated,1A_Value,1,1,1,3
30,128,2341,Nonmated,1A_Value,2,2,3,3
30,129,2342,Nonmated,1A_Value,1,1,1,3
30,130,2343,Mated,1A_Value,2,4,6,3
30,133,2344,Mated,1A_Value,2,2,3,4
30,291,2345,Mated,1A_Value,2,2,3,3
30,143,2346,Mated,1A_Value,2,4,6,3
30,151,2347,Mated,1A_Value,2,4,5,3
30,152,2348,Mated,1A_Value,2,4,6,3
30,154,2349,Nonmated,1A_Value,1,1,1,2
30,155,2350,Mated,1A_Value,2,4,5,4
30,280,2351,Mated,1A_Value,2,4,5,3
30,160,2352,Mated,1A_Value,2,4,5,3
30,161,2353,Nonmated,1A_Value,2,2,3,3
30,162,2354,Mated,1A_Value,2,2,3,4
30,163,2355,Mated,1A_Value,3,5,7,3
30,164,2356,Mated,1A_Value,3,5,7,3
30,171,2357,Mated,1A_Value,2,2,3,5
30,174,2358,Nonmated,1A_Value,1,1,1,3
30,178,2359,Mated,1A_Value,2,4,5,3
30,179,2360,Nonmated,1A_Value,2,2,3,3
30,279,2361,Nonmated,1A_Value,2,2,3,3
30,182,2362,Nonmated,1A_Value,1,1,1,3
30,188,2363,Nonmated,1A_Value,2,4,5,3
30,195,2364,Mated,1A_Value,2,2,3,4
30,203,2365,Nonmated,1A_Value,2,2,3,3
30,202,2366,Nonmated,1A_Value,2,4,5,3
30,207,2367,Nonmated,1A_Value,2,3,4,4
30,285,2368,Nonmated,1A_Value,2,4,5,3
30,209,2369,Nonmated,1A_Value,2,4,5,3
30,212,2370,Mated,1A_Value,1,1,1,2
30,215,2371,Nonmated,1A_Value,2,2,3,3
30,217,2372,Nonmated,1A_Value,2,2,2,4
30,219,2373,Nonmated,1A_Value,2,4,5,3
30,221,2374,Nonmated,1A_Value,2,4,5,3
30,222,2375,Nonmated,1A_Value,1,1,1,3
30,226,2376,Nonmated,1A_Value,2,2,3,4
30,261,2377,Nonmated,1A_Value,2,2,3,3
30,229,2378,Mated,1A_Value,2,2,3,3
30,272,2379,Mated,1A_Value,3,5,7,3
30,230,2380,Mated,1A_Value,2,4,5,3
30,234,2381,Nonmated,1A_Value,2,4,5,3
30,238,2382,Nonmated,1A_Value,1,1,1,3
30,239,2383,Nonmated,1A_Value,2,2,3,5
30,240,2384,Mated,1A_Value,2,2,3,4
30,246,2385,Nonmated,1A_Value,2,3,4,3
30,247,2386,Nonmated,1A_Value,2,2,3,3
30,248,2387,Mated,1A_Value,2,3,4,4
30,257,2388,Nonmated,1A_Value,2,2,3,3
30,258,2389,Mated,1A_Value,2,4,6,3
30,259,2390,Mated,1A_Value,3,5,7,3
30,263,2391,Nonmated,1B_NoValue,NA,NA,NA,NA
30,268,2392,Nonmated,1A_Value,1,1,1,2
30,274,2393,Mated,1A_Value,2,4,5,3
30,276,2394,Nonmated,1A_Value,2,2,3,4
30,284,2395,Nonmated,1A_Value,2,4,5,3
30,295,2396,Nonmated,1A_Value,2,3,4,3
30,296,2397,Nonmated,1A_Value,1,1,1,2
31,1,2398,Mated,1A_Value,3,5,7,2
31,3,2399,Mated,1A_Value,2,4,6,3
31,223,2400,Mated,1A_Value,2,4,6,3
31,7,2401,Mated,1A_Value,2,4,5,3
31,10,2402,Nonmated,1A_Value,1,1,1,2
31,12,2403,Nonmated,1A_Value,1,1,1,2
31,16,2404,Nonmated,1A_Value,1,1,1,3
31,19,2405,Nonmated,1A_Value,2,2,2,4
31,20,2406,Nonmated,1A_Value,2,3,4,4
31,104,2407,Nonmated,1A_Value,2,2,3,3
31,24,2408,Mated,1A_Value,3,5,7,3
31,32,2409,Mated,1A_Value,3,5,7,2
31,38,2410,Mated,1A_Value,3,5,7,3
31,40,2411,Mated,1A_Value,1,1,1,3
31,45,2412,Mated,1A_Value,2,4,5,2
31,46,2413,Nonmated,1A_Value,1,1,1,3
31,47,2414,Nonmated,1A_Value,2,4,6,4
31,48,2415,Nonmated,1A_Value,1,1,1,3
31,49,2416,Nonmated,1A_Value,2,4,5,2
31,53,2417,Nonmated,1A_Value,2,2,3,4
31,56,2418,Nonmated,1A_Value,1,1,1,2
31,60,2419,Mated,1A_Value,2,4,6,3
31,61,2420,Mated,1A_Value,2,4,5,2
31,62,2421,Nonmated,1A_Value,2,4,5,2
31,63,2422,Nonmated,1A_Value,2,3,4,4
31,68,2423,Mated,1A_Value,3,5,7,2
31,225,2424,Mated,1A_Value,3,5,7,2
31,69,2425,Mated,1A_Value,2,2,3,3
31,70,2426,Mated,1A_Value,2,4,5,2
31,71,2427,Nonmated,1A_Value,2,2,3,3
31,72,2428,Nonmated,1A_Value,2,4,5,3
31,145,2429,Nonmated,1A_Value,2,4,5,3
31,73,2430,Nonmated,1A_Value,1,1,1,3
31,76,2431,Nonmated,1A_Value,2,4,5,3
31,82,2432,Nonmated,1A_Value,2,4,5,3
31,91,2433,Mated,1A_Value,3,5,7,2
31,93,2434,Nonmated,1A_Value,1,1,1,2
31,95,2435,Nonmated,1A_Value,2,4,5,2
31,96,2436,Mated,1A_Value,3,5,7,2
31,98,2437,Nonmated,1A_Value,1,1,1,3
31,208,2438,Nonmated,1A_Value,2,2,3,2
31,99,2439,Nonmated,1A_Value,2,4,5,2
31,100,2440,Mated,1A_Value,2,4,6,3
31,255,2441,Mated,1A_Value,2,4,5,2
31,102,2442,Mated,1A_Value,3,5,7,2
31,251,2443,Mated,1A_Value,3,5,7,2
31,106,2444,Nonmated,1A_Value,1,1,1,3
31,108,2445,Nonmated,1A_Value,2,4,5,3
31,136,2446,Nonmated,1A_Value,2,4,5,2
31,112,2447,Mated,1A_Value,2,4,5,2
31,115,2448,Nonmated,1A_Value,2,2,3,4
31,119,2449,Mated,1A_Value,1,1,1,3
31,120,2450,Nonmated,1A_Value,1,1,1,2
31,124,2451,Nonmated,1A_Value,1,1,1,3
31,126,2452,Nonmated,1A_Value,1,1,1,3
31,129,2453,Nonmated,1A_Value,1,1,1,2
31,139,2454,Nonmated,1A_Value,1,1,1,2
31,143,2455,Mated,1A_Value,2,4,6,3
31,148,2456,Mated,1A_Value,2,4,5,3
31,154,2457,Nonmated,1A_Value,1,1,1,2
31,158,2458,Mated,1A_Value,2,4,5,2
31,159,2459,Nonmated,1A_Value,1,1,1,3
31,161,2460,Nonmated,1A_Value,1,1,1,3
31,164,2461,Mated,1A_Value,3,5,7,2
31,171,2462,Mated,1A_Value,2,4,5,3
31,173,2463,Nonmated,1A_Value,1,1,1,3
31,174,2464,Nonmated,1A_Value,1,1,1,2
31,175,2465,Nonmated,1A_Value,1,1,1,2
31,181,2466,Mated,1A_Value,2,4,5,3
31,182,2467,Nonmated,1A_Value,1,1,1,2
31,185,2468,Mated,1A_Value,2,4,5,3
31,188,2469,Nonmated,1A_Value,2,4,5,3
31,195,2470,Mated,1A_Value,1,1,1,2
31,201,2471,Nonmated,1A_Value,1,1,1,3
31,210,2472,Nonmated,1A_Value,2,4,5,3
31,211,2473,Mated,1A_Value,2,4,5,3
31,212,2474,Mated,1A_Value,3,5,7,2
31,213,2475,Nonmated,1A_Value,1,1,1,3
31,216,2476,Nonmated,1A_Value,1,1,1,3
31,217,2477,Nonmated,1A_Value,1,1,1,2
31,222,2478,Nonmated,1A_Value,2,4,5,3
31,224,2479,Mated,1A_Value,3,5,7,3
31,229,2480,Mated,1A_Value,2,2,3,3
31,234,2481,Nonmated,1A_Value,2,4,6,3
31,246,2482,Nonmated,1A_Value,2,3,4,3
31,247,2483,Nonmated,1A_Value,2,4,5,4
31,248,2484,Mated,1A_Value,3,5,7,3
31,267,2485,Nonmated,1A_Value,2,4,5,3
31,249,2486,Nonmated,1A_Value,2,4,5,3
31,252,2487,Nonmated,1A_Value,2,4,5,2
31,254,2488,Nonmated,1A_Value,2,2,3,3
31,258,2489,Mated,1A_Value,3,5,7,3
31,260,2490,Nonmated,1A_Value,2,2,3,3
31,263,2491,Nonmated,1B_NoValue,NA,NA,NA,NA
31,268,2492,Nonmated,1A_Value,1,1,1,2
31,274,2493,Mated,1A_Value,3,5,7,3
31,276,2494,Nonmated,1A_Value,2,3,4,3
31,281,2495,Mated,1A_Value,2,2,3,4
31,282,2496,Mated,1A_Value,3,5,7,3
31,296,2497,Nonmated,1A_Value,2,4,5,2
32,3,2498,Mated,1A_Value,3,5,7,3
32,223,2499,Mated,1A_Value,3,5,7,3
32,7,2500,Mated,1A_Value,2,4,5,2
32,10,2501,Nonmated,1A_Value,1,1,1,3
32,11,2502,Nonmated,1A_Value,3,5,7,3
32,15,2503,Mated,1A_Value,3,5,7,3
32,20,2504,Nonmated,1A_Value,2,3,4,4
32,104,2505,Nonmated,1A_Value,2,4,6,3
32,25,2506,Mated,1A_Value,3,5,7,4
32,29,2507,Nonmated,1A_Value,1,1,1,3
32,32,2508,Mated,1A_Value,3,5,7,4
32,33,2509,Mated,1A_Value,2,4,6,3
32,36,2510,Nonmated,1A_Value,2,4,6,4
32,44,2511,Nonmated,1A_Value,2,2,2,3
32,50,2512,Nonmated,1A_Value,1,1,1,2
32,53,2513,Nonmated,1A_Value,2,4,6,3
32,57,2514,Nonmated,1A_Value,1,1,1,2
32,61,2515,Mated,1A_Value,2,4,5,4
32,63,2516,Nonmated,1A_Value,2,4,6,4
32,68,2517,Mated,1A_Value,3,5,7,2
32,225,2518,Mated,1A_Value,3,5,7,2
32,72,2519,Nonmated,1A_Value,2,4,6,4
32,145,2520,Nonmated,1A_Value,1,1,1,3
32,73,2521,Nonmated,1A_Value,1,1,1,3
32,77,2522,Mated,1A_Value,2,4,6,3
32,79,2523,Nonmated,1A_Value,2,4,6,4
32,80,2524,Nonmated,1A_Value,1,1,1,2
32,83,2525,Nonmated,1A_Value,1,1,1,3
32,85,2526,Nonmated,1A_Value,2,2,2,3
32,86,2527,Mated,1A_Value,3,5,7,2
32,89,2528,Nonmated,1A_Value,2,4,6,4
32,90,2529,Nonmated,1A_Value,1,1,1,3
32,93,2530,Nonmated,1A_Value,3,5,7,3
32,94,2531,Mated,1A_Value,2,2,3,3
32,95,2532,Nonmated,1A_Value,2,4,5,2
32,96,2533,Mated,1A_Value,3,5,7,3
32,98,2534,Nonmated,1A_Value,2,2,3,3
32,208,2535,Nonmated,1A_Value,2,4,5,2
32,99,2536,Nonmated,1A_Value,3,5,7,4
32,100,2537,Mated,1A_Value,3,5,7,2
32,255,2538,Mated,1A_Value,2,2,2,3
32,101,2539,Nonmated,1A_Value,1,1,1,1
32,102,2540,Mated,1A_Value,3,5,7,1
32,251,2541,Mated,1A_Value,3,5,7,1
32,107,2542,Mated,1A_Value,3,5,7,3
32,108,2543,Nonmated,1A_Value,2,4,6,3
32,136,2544,Nonmated,1A_Value,2,4,5,3
32,110,2545,Nonmated,1A_Value,2,4,5,3
32,114,2546,Nonmated,1A_Value,2,2,2,3
32,118,2547,Nonmated,1A_Value,2,2,2,4
32,120,2548,Nonmated,1A_Value,1,1,1,3
32,124,2549,Nonmated,1A_Value,2,4,5,3
32,134,2550,Nonmated,1A_Value,2,4,6,4
32,139,2551,Nonmated,1A_Value,1,1,1,2
32,140,2552,Nonmated,1A_Value,1,1,1,2
32,142,2553,Mated,1A_Value,2,4,6,3
32,148,2554,Mated,1A_Value,3,5,7,4
32,156,2555,Mated,1A_Value,3,5,7,3
32,158,2556,Mated,1A_Value,2,4,5,3
32,159,2557,Nonmated,1A_Value,2,3,4,4
32,165,2558,Nonmated,1A_Value,1,1,1,2
32,170,2559,Mated,1A_Value,2,4,6,4
32,173,2560,Nonmated,1A_Value,1,1,1,3
32,175,2561,Nonmated,1A_Value,1,1,1,2
32,177,2562,Mated,1A_Value,3,5,7,3
32,181,2563,Mated,1A_Value,3,5,7,2
32,185,2564,Mated,1A_Value,2,4,5,3
32,186,2565,Nonmated,1A_Value,3,5,7,3
32,187,2566,Nonmated,1A_Value,2,4,6,3
32,191,2567,Nonmated,1A_Value,2,2,2,3
32,201,2568,Nonmated,1A_Value,1,1,1,3
32,210,2569,Nonmated,1A_Value,3,5,7,3
32,211,2570,Mated,1A_Value,3,5,7,3
32,213,2571,Nonmated,1A_Value,2,4,5,4
32,216,2572,Nonmated,1A_Value,2,2,3,3
32,214,2573,Nonmated,1A_Value,2,4,6,4
32,224,2574,Mated,1A_Value,3,5,7,3
32,227,2575,Nonmated,1A_Value,2,2,3,3
32,236,2576,Nonmated,1A_Value,2,2,2,3
32,237,2577,Mated,1A_Value,3,5,7,2
32,241,2578,Mated,1A_Value,2,4,5,3
32,244,2579,Mated,1A_Value,3,5,7,1
32,245,2580,Mated,1A_Value,2,4,5,3
32,267,2581,Nonmated,1A_Value,2,4,5,3
32,249,2582,Nonmated,1A_Value,2,4,5,3
32,252,2583,Nonmated,1A_Value,3,5,7,4
32,254,2584,Nonmated,1A_Value,2,2,3,3
32,260,2585,Nonmated,1A_Value,2,2,3,3
32,270,2586,Mated,1A_Value,2,4,6,3
32,271,2587,Nonmated,1A_Value,2,4,5,3
32,273,2588,Nonmated,1A_Value,1,1,1,3
32,277,2589,Nonmated,1A_Value,1,1,1,3
32,281,2590,Mated,1A_Value,2,4,5,3
32,282,2591,Mated,1A_Value,3,5,7,3
32,287,2592,Mated,1A_Value,3,5,7,3
32,289,2593,Mated,1A_Value,2,4,6,4
32,292,2594,Nonmated,1A_Value,1,1,1,3
32,294,2595,Nonmated,1A_Value,1,1,1,2
32,297,2596,Mated,1A_Value,2,4,5,3
33,4,2597,Mated,1A_Value,2,4,5,3
33,6,2598,Nonmated,1A_Value,2,2,3,3
33,231,2599,Nonmated,1A_Value,2,4,5,3
33,13,2600,Mated,1A_Value,2,4,5,3
33,184,2601,Nonmated,1A_Value,2,4,5,3
33,14,2602,Nonmated,1A_Value,1,1,1,3
33,18,2603,Nonmated,1A_Value,1,1,1,4
33,21,2604,Nonmated,1A_Value,2,2,3,3
33,43,2605,Mated,1A_Value,2,4,6,4
33,22,2606,Mated,1A_Value,2,2,3,4
33,23,2607,Nonmated,1A_Value,1,1,1,2
33,26,2608,Nonmated,1A_Value,2,2,3,3
33,27,2609,Nonmated,1A_Value,1,1,1,2
33,28,2610,Nonmated,1A_Value,2,2,3,3
33,30,2611,Nonmated,1A_Value,2,2,3,3
33,31,2612,Nonmated,1A_Value,2,4,5,3
33,34,2613,Nonmated,1A_Value,1,1,1,2
33,39,2614,Mated,1A_Value,1,1,1,3
33,41,2615,Nonmated,1A_Value,2,3,4,4
33,78,2616,Nonmated,1A_Value,2,2,3,3
33,42,2617,Mated,1A_Value,3,5,7,3
33,220,2618,Mated,1A_Value,3,5,7,2
33,51,2619,Mated,1A_Value,2,4,5,3
33,54,2620,Mated,1A_Value,2,2,3,4
33,55,2621,Nonmated,1A_Value,1,1,1,1
33,58,2622,Mated,1A_Value,2,4,5,3
33,64,2623,Nonmated,1A_Value,2,4,5,3
33,66,2624,Mated,1A_Value,2,4,5,3
33,67,2625,Mated,1A_Value,2,4,5,4
33,74,2626,Nonmated,1A_Value,1,1,1,1
33,84,2627,Nonmated,1A_Value,2,2,3,3
33,87,2628,Nonmated,1A_Value,1,1,1,3
33,88,2629,Nonmated,1A_Value,2,4,5,3
33,92,2630,Mated,1A_Value,3,5,7,2
33,97,2631,Nonmated,1A_Value,2,2,2,4
33,103,2632,Nonmated,1A_Value,2,2,3,3
33,105,2633,Mated,1A_Value,2,2,3,3
33,109,2634,Nonmated,1A_Value,1,1,1,1
33,180,2635,Mated,1A_Value,2,4,6,4
33,111,2636,Mated,1A_Value,2,4,6,3
33,116,2637,Mated,1A_Value,2,4,6,3
33,117,2638,Nonmated,1A_Value,2,2,3,3
33,121,2639,Nonmated,1A_Value,2,4,6,3
33,275,2640,Nonmated,1A_Value,2,2,3,3
33,125,2641,Mated,1A_Value,2,4,6,3
33,127,2642,Nonmated,1A_Value,2,4,5,3
33,131,2643,Nonmated,1A_Value,2,2,3,3
33,135,2644,Mated,1A_Value,2,4,6,3
33,137,2645,Mated,1A_Value,2,4,5,3
33,138,2646,Nonmated,1A_Value,2,4,5,3
33,141,2647,Nonmated,1A_Value,1,1,1,1
33,144,2648,Mated,1A_Value,2,4,6,3
33,146,2649,Mated,1A_Value,2,4,5,3
33,147,2650,Mated,1A_Value,2,4,5,3
33,228,2651,Mated,1A_Value,2,4,5,3
33,149,2652,Mated,1A_Value,2,4,5,3
33,150,2653,Mated,1A_Value,3,5,7,2
33,153,2654,Nonmated,1A_Value,1,1,1,4
33,157,2655,Nonmated,1A_Value,2,4,5,3
33,166,2656,Nonmated,1A_Value,2,4,5,3
33,167,2657,Mated,1A_Value,2,2,3,3
33,168,2658,Nonmated,1A_Value,1,1,1,3
33,169,2659,Nonmated,1A_Value,2,2,3,3
33,172,2660,Nonmated,1A_Value,2,4,5,3
33,176,2661,Mated,1A_Value,2,2,2,4
33,183,2662,Nonmated,1A_Value,2,4,5,3
33,189,2663,Nonmated,1A_Value,2,2,3,3
33,196,2664,Nonmated,1A_Value,2,2,3,3
33,190,2665,Nonmated,1A_Value,2,4,5,3
33,193,2666,Nonmated,1A_Value,2,2,3,3
33,194,2667,Nonmated,1A_Value,2,2,3,3
33,197,2668,Nonmated,1A_Value,1,1,1,3
33,198,2669,Mated,1A_Value,2,4,5,3
33,199,2670,Nonmated,1A_Value,2,4,5,3
33,200,2671,Nonmated,1A_Value,1,1,1,2
33,204,2672,Nonmated,1A_Value,2,4,5,3
33,205,2673,Nonmated,1A_Value,2,4,5,3
33,206,2674,Mated,1A_Value,2,4,5,3
33,218,2675,Mated,1A_Value,3,5,7,4
33,232,2676,Mated,1A_Value,2,4,6,3
33,233,2677,Nonmated,1A_Value,2,4,5,3
33,235,2678,Nonmated,1A_Value,2,4,5,3
33,242,2679,Nonmated,1B_NoValue,NA,NA,NA,NA
33,243,2680,Mated,1A_Value,3,5,7,1
33,250,2681,Mated,1A_Value,3,5,7,4
33,253,2682,Nonmated,1A_Value,2,4,5,2
33,256,2683,Mated,1A_Value,2,2,3,4
33,262,2684,Nonmated,1A_Value,1,1,1,1
33,264,2685,Nonmated,1A_Value,2,2,3,3
